new_source_id,source_id,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,record,tidy_record,Column,rate,unit,water_volume,water_volume_unit
2265,1578,W/RN/3,1956,ley first year,09-Oct-56,09/10/1956,17-Oct-56,17/10/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2266,1579,W/RN/3,1956,ley first year,02-Nov-56,02/11/1956,10-Nov-56,10/11/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2267,1580,W/RN/3,1956,ley second year,13-Apr-56,13/04/1956,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2268,1581,W/RN/3,1956,ley second year,20-May-56,20/05/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2269,1582,W/RN/3,1956,ley second year,03-Sep-56,03/09/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2270,1583,W/RN/3,1956,ley second year,04-May-56,04/05/1956,12-May-56,12/05/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2271,1584,W/RN/3,1956,ley second year,20-May-56,20/05/1956,28-May-56,28/05/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2272,1585,W/RN/3,1956,ley second year,17-Jun-56,17/06/1956,25-Jun-56,25/06/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2273,1586,W/RN/3,1956,ley second year,07-Jul-56,07/07/1956,15-Jul-56,15/07/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2274,1587,W/RN/3,1956,ley second year,08-Aug-56,08/08/1956,17-Aug-56,17/08/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2275,1588,W/RN/3,1956,ley second year,06-Sep-56,06/09/1956,14-Sep-56,14/09/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2276,1589,W/RN/3,1956,ley second year,01-Oct-56,01/10/1956,09-Oct-56,09/10/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2277,1590,W/RN/3,1956,ley second year,25-Oct-56,25/10/1956,02-Nov-56,02/11/1956,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2278,1591,W/RN/3,1956,ley third year,13-Apr-56,13/04/1956,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2279,1592,W/RN/3,1956,ley third year,16-May-56,16/05/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2280,1593,W/RN/3,1956,ley third year,05-Sep-56,05/09/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2281,1594,W/RN/3,1956,ley third year,26-Apr-56,26/04/1956,04-May-56,04/05/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2282,1595,W/RN/3,1956,ley third year,12-May-56,12/05/1956,20-May-56,20/05/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2283,1596,W/RN/3,1956,ley third year,09-Jun-56,09/06/1956,17-Jun-56,17/06/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2284,1597,W/RN/3,1956,ley third year,29-Jun-56,29/06/1956,07-Jul-56,07/07/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2285,1598,W/RN/3,1956,ley third year,17-Jul-56,17/07/1956,25-Jul-56,25/07/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2286,1599,W/RN/3,1956,ley third year,02-Aug-56,02/08/1956,11-Aug-56,11/08/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2287,1600,W/RN/3,1956,ley third year,29-Aug-56,29/08/1956,06-Sep-56,06/09/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2288,1601,W/RN/3,1956,ley third year,22-Sep-56,22/09/1956,01-Oct-56,01/10/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2289,1602,W/RN/3,1956,ley third year,17-Oct-56,17/10/1956,25-Oct-56,25/10/1956,diary record,1,grazed 9 circuits,grazed 9 circuits,,,,,
2290,1603,W/RN/3,1956,lucerne first year,23-Sep-55,23/09/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2291,1604,W/RN/3,1956,lucerne first year,28-Oct-55,28/10/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2292,1605,W/RN/3,1956,lucerne first year,16-Apr-56,16/04/1956,,,diary record,1,"Basal fertilizers applied, seed sown at 25 1b per acre",Basal fertilizers applied,,,,,
2292,1605,W/RN/3,1956,lucerne first year,16-Apr-56,16/04/1956,,,diary record,1,"Basal fertilizers applied, seed sown at 25 1b per acre",seed sown,,25,lb per acre,,
2293,1606,W/RN/3,1956,lucerne first year,05-May-56,05/05/1956,,,diary record,1,Dusted with 5% DDT,Dusted with 5% DDT,,,,,
2294,1607,W/RN/3,1956,lucerne first year,07-May-56,07/05/1956,,,diary record,1,"sprayed with DDT emulsion, 3 pints per acre",sprayed with DDT emulsion,,3,pints per acre,,
2295,1608,W/RN/3,1956,lucerne first year,02-Jun-56,02/06/1956,,,diary record,1,"sprayed with DDT emulsion, 3 pints per acre",sprayed with DDT emulsion,,3,pints per acre,,
2296,1609,W/RN/3,1956,lucerne first year,08-Aug-56,08/08/1956,,,diary record,1,cut twice,Cut,,,,,
2297,1610,W/RN/3,1956,lucerne first year,16-Nov-56,16/11/1956,,,diary record,1,cut twice,Cut,,,,,
2298,1611,W/RN/3,1956,lucerne first year,,,,,variety,1,Du Puits,Du Puits,,,,,
2299,1612,W/RN/3,1956,lucerne second year,13-Apr-56,13/04/1956,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2300,1613,W/RN/3,1956,lucerne second year,21-Jun-56,21/06/1956,,,diary record,1,out 3 times,Cut,,,,,
2301,1614,W/RN/3,1956,lucerne second year,08-Aug-56,08/08/1956,,,diary record,1,out 3 times,Cut,,,,,
2302,1615,W/RN/3,1956,lucerne second year,16-Nov-56,16/11/1956,,,diary record,1,out 3 times,Cut,,,,,
2303,1616,W/RN/3,1956,lucerne third year,13-Apr-56,13/04/1956,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2304,1617,W/RN/3,1956,lucerne third year,21-Jun-56,21/06/1956,,,diary record,1,out 3 times,Cut,,,,,
2305,1618,W/RN/3,1956,lucerne third year,08-Aug-56,08/08/1956,,,diary record,1,out 3 times,Cut,,,,,
2306,1619,W/RN/3,1956,lucerne third year,16-Nov-56,16/11/1956,,,diary record,1,out 3 times,Cut,,,,,
2307,1620,W/RN/3,1956,potatoes first course,23-Sep-55,23/09/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2308,1621,W/RN/3,1956,potatoes first course,25-Oct-55,25/10/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2309,1622,W/RN/3,1956,potatoes first course,11-Apr-56,11/04/1956,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2310,1623,W/RN/3,1956,potatoes first course,13-Apr-56,13/04/1956,,,diary record,1,"ridged, potatoes planted",ridged,,,,,
2310,1623,W/RN/3,1956,potatoes first course,13-Apr-56,13/04/1956,,,diary record,1,"ridged, potatoes planted",potatoes planted,,,,,
2311,1624,W/RN/3,1956,potatoes first course,22-Jun-56,22/06/1956,,,diary record,1,earthed up,earthed up,,,,,
2312,1625,W/RN/3,1956,potatoes first course,23-Jul-56,23/07/1956,,,diary record,1,"sprayed with Copper Fungicide, 5 1b in 40 gallons per acre",sprayed with Copper Fungicide,,5,lb per acre,40,gallons per acre
2313,1626,W/RN/3,1956,potatoes first course,04-Sep-56,04/09/1956,,,diary record,1,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",sprayed with arsenious compound,,1,gallons per acre,40,gallons per acre
2314,1627,W/RN/3,1956,potatoes first course,04-Oct-56,04/10/1956,05-Oct-56,05/10/1956,diary record,1,lifted,Lifted,,,,,
2315,1628,W/RN/3,1956,potatoes first course,,,,,variety,1,Majestic,Majestic,,,,,
2316,1629,W/RN/3,1956,rye second course,03-Sep-55,03/09/1955,,,diary record,1,ploughed,Ploughed,,,,,
2317,1630,W/RN/3,1956,rye second course,15-Oct-55,15/10/1955,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
2318,1631,W/RN/3,1956,rye second course,16-Apr-56,16/04/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2319,1632,W/RN/3,1956,rye second course,20-Apr-56,20/04/1956,,,diary record,1,seed hay mixture undersown on 4 plots,seeds hay mixture undersown on 4 plots,,,,,
2320,1633,W/RN/3,1956,rye second course,22-Aug-56,22/08/1956,,,diary record,1,Harvested,Harvested,,,,,
2321,1634,W/RN/3,1956,rye second course,,,,,variety,1,King II,King II,,,,,
2322,1635,W/RN/3,1956,seeds hay third course,09-May-55,09/05/1955,,,diary record,1,seed undersown in rye,seed undersown in rye,,,,,
2323,1636,W/RN/3,1956,seeds hay third course,09-Apr-56,09/04/1956,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2324,1637,W/RN/3,1956,seeds hay third course,21-Jun-56,21/06/1956,,,diary record,1,first cut,first cut,,,,,
2325,1638,W/RN/3,1956,seeds hay third course,22-Jun-56,22/06/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2326,1639,W/RN/3,1956,seeds hay third course,16-Nov-56,16/11/1956,,,diary record,1,second cut,second cut,,,,,
2327,1640,W/RN/3,1956,carrots third course,06-Sep-55,06/09/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2328,1641,W/RN/3,1956,carrots third course,12-Dec-55,12/12/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2329,1642,W/RN/3,1956,carrots third course,13-Apr-56,13/04/1956,,,diary record,1,"Basal fertilizers applied, seed drilled at 6 lb per acre",Basal fertilizers applied,,,,,
2329,1642,W/RN/3,1956,carrots third course,13-Apr-56,13/04/1956,,,diary record,1,"Basal fertilizers applied, seed drilled at 6 lb per acre",Seed drilled,,6,lb per acre,,
2330,1643,W/RN/3,1956,carrots third course,21-Jun-56,21/06/1956,26-Jun-56,26/06/1956,diary record,1,singled,singled,,,,,
2331,1644,W/RN/3,1956,carrots third course,08-Nov-56,08/11/1956,,,diary record,1,lifted,Lifted,,,,,
2332,1645,W/RN/3,1956,carrots third course,,,,,variety,1,James' Scarlat Intermediate,James' Scarlat Intermediate,,,,,
2333,1646,W/RN/3,1956,sugar beet first test crop,09-Nov-55,09/11/1955,11-Nov-55,11/11/1955,diary record,1,ploughed,Ploughed,,,,,
2334,1647,W/RN/3,1956,sugar beet first test crop,08-Mar-56,08/03/1956,,,diary record,1,"dung applied, ploughed",Dung applied,,,,,
2334,1647,W/RN/3,1956,sugar beet first test crop,08-Mar-56,08/03/1956,,,diary record,1,"dung applied, ploughed",Ploughed,,,,,
2335,1648,W/RN/3,1956,sugar beet first test crop,09-Apr-56,09/04/1956,,,diary record,1,"Basal and treatment fertilizers applied, grubbed seed drilled at 12 1b per acre",Basal and treatment fertilizers applied,,,,,
2335,1648,W/RN/3,1956,sugar beet first test crop,09-Apr-56,09/04/1956,,,diary record,1,"Basal and treatment fertilizers applied, grubbed seed drilled at 12 1b per acre",grubbed seed drilled,,12,lb per acre,,
2336,1649,W/RN/3,1956,sugar beet first test crop,07-May-56,07/05/1956,,,diary record,1,"sprayed with DDT emulsion, 3 pints in 40 gallons",sprayed with DDT emulsion,,3,pints per acre,40,gallons per acre
2337,1650,W/RN/3,1956,sugar beet first test crop,01-Jun-56,01/06/1956,05-Jun-56,05/06/1956,diary record,1,singled,singled,,,,,
2338,1651,W/RN/3,1956,sugar beet first test crop,22-Oct-56,22/10/1956,26-Oct-56,26/10/1956,diary record,1,lifted,Lifted,,,,,
2339,1652,W/RN/3,1956,sugar beet first test crop,,,,,variety,1,Klein E,Klein E,,,,,
2340,1653,W/RN/3,1956,barley second test crop,29-Oct-55,29/10/1955,,,diary record,1,ploughed,Ploughed,,,,,
2341,1654,W/RN/3,1956,barley second test crop,08-Dec-55,08/12/1955,,,diary record,1,ground Chalk applied,Ground chalk applied,,,,,
2342,1655,W/RN/3,1956,barley second test crop,16-Jan-56,16/01/1956,,,diary record,1,potash applied to equalise treatment dressing to 1955 potatoes,potash applied to equalise treatment dressing to 1955 potatoes,,,,,
2343,1656,W/RN/3,1956,barley second test crop,13-Mar-56,13/03/1956,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2344,1657,W/RN/3,1956,barley second test crop,16-Mar-56,16/03/1956,,,diary record,1,seed drilled at 23 bushels per acre,Seed drilled,,23,bushels per acre,,
2345,1658,W/RN/3,1956,barley second test crop,19-Apr-56,19/04/1956,,,diary record,1,Additional 'Nitro-chalk' applied,Additional Nitro-chalk applied,,,,,
2346,1659,W/RN/3,1956,barley second test crop,21-Aug-56,21/08/1956,,,diary record,1,Harvested,Harvested,,,,,
2347,1660,W/RN/3,1956,barley second test crop,,,,,variety,1,Herta,Herta,,,,,
2348,1661,W/RN/3,1957,ley first year,24-Aug-56,24/08/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2349,1662,W/RN/3,1957,ley first year,01-Oct-56,01/10/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2350,1663,W/RN/3,1957,ley first year,08-Apr-57,08/04/1957,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2351,1664,W/RN/3,1957,ley first year,15-Apr-57,15/04/1957,,,diary record,1,seed sown at 40 lb per acre,seed sown,,40,lb per acre,,
2352,1665,W/RN/3,1957,ley first year,26-Jul-57,26/07/1957,,,diary record,1,'Nitro-chalk' applied: second dressing,"Nitro-chalk applied, second dressing",,,,,
2353,1666,W/RN/3,1957,ley first year,30-Aug-57,30/08/1957,,,diary record,1,'Nitro-chalk' applied: third dressing,"Nitro-chalk applied, third dressing",,,,,
2354,1667,W/RN/3,1957,ley first year,23-Jun-57,23/06/1957,24-Oct-57,24/10/1957,diary record,1,grazed 5 circuits,grazed 5 circuits,,,,,
2355,1668,W/RN/3,1957,ley first year,,,,,variety,1,"seed mixture: 20 lb S24 Perennial grass, 11 lb S143 Cocksfoot, 6 lb late flowering Red clover 3 1b S100 white clover","seed mixture: 20 lb S24 Perennial grass, 11 1b S143 Cocksfoot, 6 1b late flowering Red clover 3 1b S100 white clover",,,,,
2356,1669,W/RN/3,1957,ley second year,11-Mar-57,11/03/1957,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2357,1670,W/RN/3,1957,ley second year,11-Mar-57,11/03/1957,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2358,1671,W/RN/3,1957,ley second year,01-Jun-57,01/06/1957,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2359,1672,W/RN/3,1957,ley second year,03-Sep-57,03/09/1957,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2360,1673,W/RN/3,1957,ley second year,05-Apr-57,05/04/1957,16-Oct-57,16/10/1957,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2361,1674,W/RN/3,1957,ley third year,11-Mar-57,11/03/1957,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2362,1675,W/RN/3,1957,ley third year,11-Mar-57,11/03/1957,,,diary record,1,'Nitrochalk' applied,Nitro-chalk applied,,,,,
2363,1676,W/RN/3,1957,ley third year,07-Jun-57,07/06/1957,,,diary record,1,'Nitrochalk' applied,Nitro-chalk applied,,,,,
2364,1677,W/RN/3,1957,ley third year,30-Aug-57,30/08/1957,,,diary record,1,'Nitrochalk' applied,Nitro-chalk applied,,,,,
2365,1678,W/RN/3,1957,ley third year,17-Apr-57,17/04/1957,08-Oct-57,08/10/1957,diary record,1,grazed 8 circuits,grazed 8 circuits,,,,,
2366,1679,W/RN/3,1957,lucerne first year,01-Oct-56,01/10/1956,,,diary record,1,ploughed,Ploughed,,,,,
2367,1680,W/RN/3,1957,lucerne first year,08-Apr-57,08/04/1957,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2368,1681,W/RN/3,1957,lucerne first year,15-Apr-57,15/04/1957,,,diary record,1,seed sown at 25 lb per acre,seed sown,,25,lb per acre,,
2369,1682,W/RN/3,1957,lucerne first year,13-Jun-57,13/06/1957,,,diary record,1,sprayed with dieldrin at 2.5 pints in 20 gallons per acre,sprayed with dieldrin,,2.5,pints per acre,20,gallons per acre
2370,1683,W/RN/3,1957,lucerne first year,17-Jul-57,17/07/1957,,,diary record,1,cut twice,Cut,,,,,
2371,1684,W/RN/3,1957,lucerne first year,15-Sep-57,15/09/1957,,,diary record,1,cut twice,Cut,,,,,
2372,1685,W/RN/3,1957,lucerne first year,,,,,variety,1,Du Puits,Du Puits,,,,,
2373,1686,W/RN/3,1957,lucerne second year,11-Mar-57,11/03/1957,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2374,1687,W/RN/3,1957,lucerne second year,11-Jun-57,11/06/1957,,,diary record,1,cut 3 times,Cut,,,,,
2375,1688,W/RN/3,1957,lucerne second year,17-Jul-57,17/07/1957,,,diary record,1,cut 3 times,Cut,,,,,
2376,1689,W/RN/3,1957,lucerne second year,17-Sep-57,17/09/1957,,,diary record,1,cut 3 times,Cut,,,,,
2377,1690,W/RN/3,1957,lucerne third year,11-Mar-57,11/03/1957,,,diary record,1,Basal potash applied,Basal potash applied,,,,,
2378,1691,W/RN/3,1957,lucerne third year,11-Jun-57,11/06/1957,,,diary record,1,cut 3 times,Cut,,,,,
2379,1692,W/RN/3,1957,lucerne third year,17-Jul-57,17/07/1957,,,diary record,1,cut 3 times,Cut,,,,,
2380,1693,W/RN/3,1957,lucerne third year,17-Sep-57,17/09/1957,,,diary record,1,cut 3 times,Cut,,,,,
2381,1694,W/RN/3,1957,potatoes first course,24-Aug-56,24/08/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2382,1695,W/RN/3,1957,potatoes first course,01-Oct-56,01/10/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2383,1696,W/RN/3,1957,potatoes first course,05-Apr-57,05/04/1957,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2384,1697,W/RN/3,1957,potatoes first course,09-Apr-57,09/04/1957,,,diary record,1,potatoes machine planted,potatoes machine planted,,,,,
2385,1698,W/RN/3,1957,potatoes first course,03-Jul-57,03/07/1957,,,diary record,1,earthed up,earthed up,,,,,
2386,1699,W/RN/3,1957,potatoes first course,03-Aug-57,03/08/1957,,,diary record,1,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",sprayed 3 times with Copper Fungicide,,5,lb per acre,40,gallons per acre
2387,1700,W/RN/3,1957,potatoes first course,23-Aug-57,23/08/1957,,,diary record,1,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",sprayed 3 times with Copper Fungicide,,5,lb per acre,40,gallons per acre
2388,1701,W/RN/3,1957,potatoes first course,04-Sep-57,04/09/1957,,,diary record,1,"sprayed 3 times with Copper Fungicide, 5 1b in 40 gallons per acre",sprayed 3 times with Copper Fungicide,,5,lb per acre,40,gallons per acre
2389,1702,W/RN/3,1957,potatoes first course,16-Sep-57,16/09/1957,,,diary record,1,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",sprayed with arsenious compound,,1,gallons per acre,40,gallons per acre
2390,1703,W/RN/3,1957,potatoes first course,01-Oct-57,01/10/1957,,,diary record,1,lifted,Lifted,,,,,
2391,1704,W/RN/3,1957,potatoes first course,,,,,variety,1,Majestic,Majestic,,,,,
2392,1705,W/RN/3,1957,rye second course,09-Oct-56,09/10/1956,,,diary record,1,ploughed,Ploughed,,,,,
2393,1706,W/RN/3,1957,rye second course,20-Oct-56,20/10/1956,,,diary record,1,seed drilled at 2.5 bushels per acre,Seed drilled,,2.5,bushels per acre,,
2394,1707,W/RN/3,1957,rye second course,18-Apr-57,18/04/1957,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
2395,1708,W/RN/3,1957,rye second course,11-May-57,11/05/1957,,,diary record,1,seed hay mixture undersown on 4 plots,seeds hay mixture undersown on 4 plots,,,,,
2396,1709,W/RN/3,1957,rye second course,28-Aug-57,28/08/1957,,,diary record,1,resown,seed hay mixture resown,,,,,
2398,1711,W/RN/3,1957,rye second course,07-Aug-57,07/08/1957,,,diary record,1,Hervested,Harvested,,,,,
2399,1712,W/RN/3,1957,rye second course,,,,,variety,1,King II,King II,,,,,
2400,1713,W/RN/3,1957,seeds hay third course,20-Apr-56,20/04/1956,,,diary record,1,seed undersown at 30 lb per acre in rye,seed undersown in rye,,30,lb per acre,,
2401,1714,W/RN/3,1957,seeds hay third course,14-Mar-57,14/03/1957,,,diary record,1,Sulphate of ammonia and potash applied,Sulphate of ammonia applied,,,,,
2401,1714,W/RN/3,1957,seeds hay third course,14-Mar-57,14/03/1957,,,diary record,1,Sulphate of ammonia and potash applied,potash applied,,,,,
2402,1715,W/RN/3,1957,seeds hay third course,11-Jun-57,11/06/1957,,,diary record,1,first cut,first cut,,,,,
2403,1716,W/RN/3,1957,seeds hay third course,13-Jun-57,13/06/1957,,,diary record,1,'Nitrochalk' applied,Nitro-chalk applied,,,,,
2404,1717,W/RN/3,1957,seeds hay third course,02-Sep-57,02/09/1957,,,diary record,1,second cut,second cut,,,,,
2405,1718,W/RN/3,1957,seeds hay third course,,,,,variety,1,"seed mixture: 19 1b S24 Perennial grass, 9 1b late flowering Red clover 2 lo Alsike American. 57/Be/1.2","seed mixture: 19 1b S24 Perennial grass, 9 1b late flowering Red clover 2 lo Alsike American. 57/Be/1.2",,,,,
2406,1719,W/RN/3,1957,turnips third course,29-Sep-56,29/09/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2407,1720,W/RN/3,1957,turnips third course,17-Nov-56,17/11/1956,,,diary record,1,ploughed twice,Ploughed,,,,,
2408,1721,W/RN/3,1957,turnips third course,11-Apr-57,11/04/1957,,,diary record,1,Sulphate of ammonia and potash applied,Sulphate of ammonia applied,,,,,
2408,1721,W/RN/3,1957,turnips third course,11-Apr-57,11/04/1957,,,diary record,1,Sulphate of ammonia and potash applied,potash applied,,,,,
2409,1722,W/RN/3,1957,turnips third course,11-May-57,11/05/1957,,,diary record,1,Carrots Stomp,Carrots Stomp,,,,,
2410,1723,W/RN/3,1957,turnips third course,05-Jul-57,05/07/1957,,,diary record,1,Turnips drilled at 5 lb per acre,Turnips drilled,,5,lb per acre,,
2411,1724,W/RN/3,1957,turnips third course,29-Jul-57,29/07/1957,07-Aug-57,07/08/1957,diary record,1,singled,singled,,,,,
2412,1725,W/RN/3,1957,turnips third course,26-Sep-57,26/09/1957,30-Sep-57,30/09/1957,diary record,1,Harvested,Harvested,,,,,
2413,1726,W/RN/3,1957,turnips third course,,,,,variety,1,material Green Globe,material Green Globe,,,,,
2414,1727,W/RN/3,1957,sugar beet first test crop,13-Dec-56,13/12/1956,,,diary record,1,dung applied,Dung applied,,,,,
