source_id,Experiment,harvest_year,plots,start_date,end_date,type,record,
921,W/RN/3,1949,block i sugar beet,05-Apr-49,,diary record,"harrowed, rolled, seed drilled, nitrate of soda applied, harrowed",
922,W/RN/3,1949,block i sugar beet,09-Apr-49,,diary record,rolled,
923,W/RN/3,1949,block i sugar beet,30-Apr-49,,diary record,Dusted. with DDT dust,
924,W/RN/3,1949,block i sugar beet,l2-May-1949,,diary record,Dusted. with DDT dust,
925,W/RN/3,1949,block i sugar beet,l2-May-1949,,diary record,hoed,
926,W/RN/3,1949,block i sugar beet,25-May-49,27-May-49,diary record,singled,
927,W/RN/3,1949,block i sugar beet,31-May-49,,diary record,hoed,
928,W/RN/3,1949,block i sugar beet,07-Jul-49,,diary record,hoed,
929,W/RN/3,1949,block i sugar beet,18-Aug-49,,diary record,hoed and woodland,
930,W/RN/3,1949,block i sugar beet,24-Sep-49,,diary record,lifted,
931,W/RN/3,1949,block i sugar beet,,,variety,"Klein E, previous crop: wheat",
932,W/RN/3,1949,block ii potatoes,16-Nov-48,20-Nov-48,diary record,s ploughed,
933,W/RN/3,1949,block ii potatoes,10-Feb-49,12-Feb-49,diary record,s ploughed,
934,W/RN/3,1949,block ii potatoes,29-Mar-49,,diary record,springtine harrowed,
935,W/RN/3,1949,block ii potatoes,3l-Apr-Mar-1949,,diary record,ploughed,
936,W/RN/3,1949,block ii potatoes,11-Apr-49,13-Apr-49,diary record,5. harrowed and ridged,
937,W/RN/3,1949,block ii potatoes,13-Apr-49,,diary record,dung applied,
938,W/RN/3,1949,block ii potatoes,14-Apr-49,,diary record,"Artificials applied, potatoes planted and covered in",
939,W/RN/3,1949,block ii potatoes,l1-May-1949,,diary record,"ridges harrowed down, ridged up",
940,W/RN/3,1949,block ii potatoes,31-May-49,,diary record,grubbed,
941,W/RN/3,1949,block ii potatoes,17-Jun-49,,diary record,hoed,
942,W/RN/3,1949,block ii potatoes,07-Sep-49,,diary record,sprayed with sulphuric acid to kill off Haulm,
943,W/RN/3,1949,block ii potatoes,21-Sep-49,22-Sep-49,diary record,lifted;,
944,W/RN/3,1949,block ii potatoes,,,variety,"Majestic. previous crop: ley luccrne, hay, sugar beet",
945,W/RN/3,1949,block iii ley second year,25-Apr-49,15-May-49,diary record,r grazed by sheep,
946,W/RN/3,1949,block iii ley second year,23-May-49,31-May-49,diary record,r grazed by sheep,
947,W/RN/3,1949,block iii ley second year,13-Jun-49,21-Jun-49,diary record,r grazed by sheep,
948,W/RN/3,1949,block iii ley second year,8-Aug-,14-Aug-,diary record,r grazed by sheep,
949,W/RN/3,1949,block iii ley second year,15-Oct-49,19-Oct-49,diary record,r grazed by sheep,
950,W/RN/3,1949,block iii lucerne second year,19-Apr-49,16-May-49,diary record,r. hoed,
951,W/RN/3,1949,block iii lucerne second year,l-July-1949,,diary record,first cut,
952,W/RN/3,1949,block iii lucerne second year,17-Aug-49,,diary record,second cut,
953,W/RN/3,1949,block iii lucerne second year,28-Oct-49,,diary record,Third cut;,
954,W/RN/3,1949,block iii rye,08-Oct-48,09-Oct-48,diary record,ploughed: four plots,
955,W/RN/3,1949,block iii rye,03-Nov-48,,diary record,remainder,
956,W/RN/3,1949,block iii rye,08-Nov-48,,diary record,"harrowed twice, seed drilled",
957,W/RN/3,1949,block iii rye,09-Nov-48,,diary record,harrowed in,
958,W/RN/3,1949,block iii rye,l-Apr-1949,,diary record,harrowed,
959,W/RN/3,1949,block iii rye,26-Apr-49,,diary record,Nitrochalk top dressing applied,
960,W/RN/3,1949,block iii rye,26-Jul-49,,diary record,Harvested,
961,W/RN/3,1949,block iii rye,,,variety,"King II, previous crop: ley lucerne, potatoes",
962,W/RN/3,1949,block iv barley,11-Nov-48,13-Nov-48,diary record,y ploughed,
963,W/RN/3,1949,block iv barley,06-Feb-49,,diary record,y ploughed,
964,W/RN/3,1949,block iv barley,17-Feb-49,,diary record,"time applied: (7.3 cwt per acre 59% CAO, springtine harrowed",
965,W/RN/3,1949,block iv barley,17-Mar-49,,diary record,Nitrochalk applied,
966,W/RN/3,1949,block iv barley,16-Mar-49,,diary record,"harrowed, seed drilled and harrowed in",
967,W/RN/3,1949,block iv barley,24-Mar-49,,diary record,rolled,
968,W/RN/3,1949,block iv barley,08-Aug-49,,diary record,Harvestod,
969,W/RN/3,1949,block iv barley,,,variety,"Plumage Archer, previous crop: potatoes",
970,W/RN/3,1949,block v ley first year,01-Feb-49,02-Feb-49,diary record,"ar, ploughed",
971,W/RN/3,1949,block v ley first year,29-Mar-49,30-Mar-49,diary record,springtine harrowed twice,
972,W/RN/3,1949,block v ley first year,31-Mar-49,,diary record,"Artificials applied, rolled",
973,W/RN/3,1949,block v ley first year,01-Apr-49,,diary record,"harrowed twice, rolled, seed sown",
974,W/RN/3,1949,block v ley first year,02-Apr-49,,diary record,harrowed and rolled,
975,W/RN/3,1949,block v ley first year,13-Jun-49,16-Jun-49,diary record,weeded,
976,W/RN/3,1949,block v ley first year,21-Jun-49,29-Jun-49,diary record,grazed by sheep,
977,W/RN/3,1949,block v ley first year,19-Jul-49,26-Jul-49,diary record,grazed by sheep,
978,W/RN/3,1949,block v ley first year,26-Sep-49,14-Oct-49,diary record,grazed by sheep,
979,W/RN/3,1949,block v lucerne first year,16-Sep-48,23-Sep-48,diary record,"r, ploughed",
980,W/RN/3,1949,block v lucerne first year,l-2-Feb-1949,,diary record,"r, ploughed",
981,W/RN/3,1949,block v lucerne first year,29-Mar-49,30-Mar-49,diary record,springtine harrowed twice,
982,W/RN/3,1949,block v lucerne first year,31-Mar-49,,diary record,Artificials applied,
983,W/RN/3,1949,block v lucerne first year,l-Apr-1949,,diary record,"harrowed, rolled, seed sown",
984,W/RN/3,1949,block v lucerne first year,02-Apr-49,,diary record,rolled,
985,W/RN/3,1949,block v lucerne first year,22-Apr-49,,diary record,Dusted with DDT,
986,W/RN/3,1949,block v lucerne first year,25-May-49,,diary record,hoed,
987,W/RN/3,1949,block v lucerne first year,31-May-49,,diary record,hoed,
988,W/RN/3,1949,block v lucerne first year,13-Jun-49,16-Jun-49,diary record,weeded and hoed,
989,W/RN/3,1949,block v lucerne first year,27-Jun-49,09-Jul-49,diary record,hoed,
990,W/RN/3,1949,block v lucerne first year,26-Jun-49,27-Jun-49,diary record,first cut,
991,W/RN/3,1949,block v lucerne first year,15-Sep-49,,diary record,second cut,
992,W/RN/3,1949,block v lucerne first year,26-Oct-49,,diary record,Third cut,
993,W/RN/3,1949,block v lucerne first year,,,variety,"Provence, previous crop: barley",
994,W/RN/3,1949,block v potatoes,16-Sep-48,23-Sep-48,diary record,ploughed,
995,W/RN/3,1949,block v potatoes,01-Feb-49,02-Feb-49,diary record,ploughed,
996,W/RN/3,1949,block v potatoes,25-Mar-49,30-Mar-49,diary record,springtine harrowed two,
997,W/RN/3,1949,block v potatoes,02-Apr-49,,diary record,harrowed and rolled,
998,W/RN/3,1949,block v potatoes,ll-Apr-1949,,diary record,Bouted,
999,W/RN/3,1949,block v potatoes,1l-13-Apr-1949,,diary record,"Artificials applied, potatoes planted and covered in",
1000,W/RN/3,1949,block v potatoes,11-May-49,,diary record,harrowed down ridges and re-ridged,
1001,W/RN/3,1949,block v potatoes,33-May-1949,,diary record,grubbed,
1002,W/RN/3,1949,block v potatoes,17-Jun-49,,diary record,hoed,
1003,W/RN/3,1949,block v potatoes,07-Sep-49,,diary record,sprayed with sulphuric acid to kill off Haulm,
1004,W/RN/3,1949,block v potatoes,20-Sep-49,21-Sep-49,diary record,lifted,
1005,W/RN/3,1949,block v potatoes,,,variety,"Majestic, previous crop: barley",
1006,W/RN/3,1950,block i potatoes,01-Nov-49,02-Nov-49,diary record,s. ploughed,
1007,W/RN/3,1950,block i potatoes,24-Jan-50,25-Jan-50,diary record,s. ploughed,
1008,W/RN/3,1950,block i potatoes,05-Mar-50,,diary record,s. ploughed,
1009,W/RN/3,1950,block i potatoes,30-Mar-50,,diary record,springtined and rolled,
1010,W/RN/3,1950,block i potatoes,03-Apr-50,,diary record,ridged,
1011,W/RN/3,1950,block i potatoes,02-Apr-50,05-Apr-50,diary record,dung. applied,
1012,W/RN/3,1950,block i potatoes,05-Apr-50,,diary record,"potatoes planted and covered in, Basal fertilizers applied",
1013,W/RN/3,1950,block i potatoes,12-Apr-50,,diary record,rolled down ridges,
1014,W/RN/3,1950,block i potatoes,11-May-50,,diary record,Tractor weeded,
1015,W/RN/3,1950,block i potatoes,15-May-50,,diary record,harrowed,
1016,W/RN/3,1950,block i potatoes,16-May-50,,diary record,ridged,
1017,W/RN/3,1950,block i potatoes,24-May-50,,diary record,harrowed,
1018,W/RN/3,1950,block i potatoes,07-Jun-50,,diary record,grubbed,
1019,W/RN/3,1950,block i potatoes,29-Jun-50,,diary record,ridged,
1020,W/RN/3,1950,block i potatoes,14-Jul-50,17-Jul-50,diary record,thistles pulled,
1021,W/RN/3,1950,block i potatoes,22-Jul-50,,diary record,sprayed with Perenox,
1022,W/RN/3,1950,block i potatoes,04-Aug-50,,diary record,sprayed with Perenox,
1023,W/RN/3,1950,block i potatoes,18-Sep-50,,diary record,sprayed with 15% BOV. to kill off Haulm,
1024,W/RN/3,1950,block i potatoes,23-Sep-50,,diary record,"This has ineffective so sprayed with 20% B,0.V,",
1025,W/RN/3,1950,block i potatoes,03-Oct-50,04-Oct-50,diary record,lifted,
1026,W/RN/3,1950,block i potatoes,,,variety,"Majestic. previous. crop: ley lucerne, hay, sugar Bead",
1027,W/RN/3,1950,block ii barley,26-Sep-49,,diary record,y. ploughed,
1028,W/RN/3,1950,block ii barley,20-Jan-50,,diary record,y. ploughed,
1029,W/RN/3,1950,block ii barley,27-Feb-50,,diary record,ground Chalk (8.1 cwt CAO per acre) applied,
1030,W/RN/3,1950,block ii barley,07-Mar-50,,diary record,springtined,
1031,W/RN/3,1950,block ii barley,15-Mar-50,,diary record,Basal fertilizers applied,
1032,W/RN/3,1950,block ii barley,16-Mar-50,,diary record,"harrowed, seed drilled and harrowed in",
1033,W/RN/3,1950,block ii barley,17-Mar-50,,diary record,rolled,
1034,W/RN/3,1950,block ii barley,21-Apr-50,,diary record,Rows attached,
1035,W/RN/3,1950,block ii barley,05-Jun-50,,diary record,sprayed with D.N.O.C,
1036,W/RN/3,1950,block ii barley,10-Aug-50,,diary record,Harvested,
1037,W/RN/3,1950,block ii barley,,,variety,Plumage Archer. previous crop: potatoes,
1038,W/RN/3,1950,block iii ley third year,24-Apr-50,28-Apr-50,diary record,ar. grazed by sheep,
1039,W/RN/3,1950,block iii ley third year,07-May-50,15-May-50,diary record,ar. grazed by sheep,
1040,W/RN/3,1950,block iii ley third year,30-May-50,07-Jun-50,diary record,ar. grazed by sheep,
1041,W/RN/3,1950,block iii ley third year,15-Jun-50,19-Jun-50,diary record,ar. grazed by sheep,
1042,W/RN/3,1950,block iii ley third year,11-Jul-50,18-Jul-50,diary record,ar. grazed by sheep,
1043,W/RN/3,1950,block iii ley third year,28-Jul-50,l-Aug-1950,diary record,ar. grazed by sheep,
1044,W/RN/3,1950,block iii ley third year,17-Aug-50,19-Aug-50,diary record,ar. grazed by sheep,
1045,W/RN/3,1950,block iii ley third year,31-Aug-50,03-Sep-50,diary record,ar. grazed by sheep,
1046,W/RN/3,1950,block iii ley third year,14-Sept-,15-Sept-,diary record,ar. grazed by sheep,
1047,W/RN/3,1950,block iii ley third year,03-Oct-50,07-Oct-50,diary record,ar. grazed by sheep,
1048,W/RN/3,1950,block iii lucerne third year,19-Jan-50,,diary record,r. harrowed,
1049,W/RN/3,1950,block iii lucerne third year,17-Feb-50,,diary record,hoed,
1050,W/RN/3,1950,block iii lucerne third year,18-Feb-50,,diary record,weeded,
1051,W/RN/3,1950,block iii lucerne third year,10-Mar-50,,diary record,weeded,
1052,W/RN/3,1950,block iii lucerne third year,24-Mar-50,25-Mar-50,diary record,harrowed,
1053,W/RN/3,1950,block iii lucerne third year,05-Apr-50,,diary record,harrowed three times,
1054,W/RN/3,1950,block iii lucerne third year,21-Apr-50,,diary record,hoed,
1055,W/RN/3,1950,block iii lucerne third year,20-Jun-50,,diary record,first cut,
1056,W/RN/3,1950,block iii lucerne third year,31-Jul-50,,diary record,second cut,
1057,W/RN/3,1950,block iii lucerne third year,04-Oct-50,,diary record,Third cut,
1058,W/RN/3,1950,block iii hay,30-Mar-50,,diary record,seed mixture undersown in rye,
1059,W/RN/3,1950,block iii hay,27-Mar-50,,diary record,rolled,
1060,W/RN/3,1950,block iii hay,28-Mar-50,,diary record,first dressing of Nitrochalk applied,
1061,W/RN/3,1950,block iii hay,20-Jun-50,,diary record,first cut,
1062,W/RN/3,1950,block iii hay,22-Jun-50,,diary record,second dressing of Nitrochalk applied,
1063,W/RN/3,1950,block iii hay,30-Aug-50,,diary record,second cut,
1064,W/RN/3,1950,block iii hay,,,variety,seed mixture: late flowering Montgomery Red clover (12 lb. per active; Perennial grass (24 lb. per acre and American Alsike clover (3 lb. per acre. previous crop: rye,
1065,W/RN/3,1950,block iii sugar beet,06-Sep-49,,diary record,ploughed,
1066,W/RN/3,1950,block iii sugar beet,20-Jan-50,,diary record,ploughed,
1067,W/RN/3,1950,block iii sugar beet,07-Mar-50,,diary record,springtined,
1068,W/RN/3,1950,block iii sugar beet,27-Mar-50,,diary record,24 and 25 rolled,
1069,W/RN/3,1950,block iii sugar beet,28-Mar-50,,diary record,nitrate of soda applied,
1070,W/RN/3,1950,block iii sugar beet,29-Mar-50,,diary record,seed drilled,
1071,W/RN/3,1950,block iii sugar beet,11-May-50,,diary record,hoed,
1072,W/RN/3,1950,block iii sugar beet,31-May-50,,diary record,singled,
1073,W/RN/3,1950,block iii sugar beet,07-Jun-50,,diary record,hoed,
1074,W/RN/3,1950,block iii sugar beet,75-June-1950,,diary record,hoed,
1075,W/RN/3,1950,block iii sugar beet,05-Oct-50,,diary record,lifted,
1076,W/RN/3,1950,block iii sugar beet,,,variety,"Klein E, previous crop: rye",
1077,W/RN/3,1950,block iv ley first year,06-Sep-49,,diary record,ar. ploughed,
1078,W/RN/3,1950,block iv ley first year,19-Jan-50,,diary record,ar. ploughed,
1079,W/RN/3,1950,block iv ley first year,07-Mar-50,,diary record,spring- tines,
1080,W/RN/3,1950,block iv ley first year,24-Mar-50,,diary record,spring- tines,
1081,W/RN/3,1950,block iv ley first year,25-Mar-50,,diary record,harrowed,
1082,W/RN/3,1950,block iv ley first year,27-Mar-50,,diary record,rolled,
1083,W/RN/3,1950,block iv ley first year,28-Mar-50,,diary record,"seed sown, harrowed and rolled in",
1084,W/RN/3,1950,block iv ley first year,03-Apr-50,,diary record,fertilizers applied,
1085,W/RN/3,1950,block iv ley first year,15-Jun-50,,diary record,topped,
1086,W/RN/3,1950,block iv ley first year,12-Jun-50,15-Jun-50,diary record,grazed by sheep;,
1087,W/RN/3,1950,block iv ley first year,23-Jun-50,26-Jun-50,diary record,grazed by sheep;,
1088,W/RN/3,1950,block iv ley first year,22-Jul-50,26-Jul-50,diary record,grazed by sheep;,
1089,W/RN/3,1950,block iv ley first year,08-Aug-50,12-Aug-50,diary record,grazed by sheep;,
1090,W/RN/3,1950,block iv ley first year,05-Sep-50,08-Sep-50,diary record,grazed by sheep;,
1091,W/RN/3,1950,block iv ley first year,10-Oct-50,12-Oct-50,diary record,grazed by sheep;,
1092,W/RN/3,1950,block iv ley first year,,,variety,"seed mixture: S23 Perennial grass (21 lb. per acre; S143 Cocksfoot (12 1b. per acre; late flowering Montgomery Red clover (6 lb. per acre; S400 white clover (3 lb per acre, previous crop: barley",
1093,W/RN/3,1950,block iv lucerne first year,16-Sep-49,,diary record,r. ploughed,
1094,W/RN/3,1950,block iv lucerne first year,19-Jan-50,,diary record,r. ploughed,
1095,W/RN/3,1950,block iv lucerne first year,07-Mar-50,,diary record,springtined,
1096,W/RN/3,1950,block iv lucerne first year,24-Mar-50,,diary record,springtined,
1097,W/RN/3,1950,block iv lucerne first year,25-Mar-50,,diary record,harrowed,
1098,W/RN/3,1950,block iv lucerne first year,27-Mar-50,,diary record,rolled,
1099,W/RN/3,1950,block iv lucerne first year,28-Mar-50,,diary record,seed drilled and rolled in,
1100,W/RN/3,1950,block iv lucerne first year,03-Apr-50,,diary record,fertilizers applied,
1101,W/RN/3,1950,block iv lucerne first year,10-May-50,,diary record,Dusted with D.D.T.,
1102,W/RN/3,1950,block iv lucerne first year,21-May-50,,diary record,plots 55 and 56 (Arable with hay rotation) spoilt by tornado,
1103,W/RN/3,1950,block iv lucerne first year,30-May-50,,diary record,plots 55 and 56. thistles barred;,
1104,W/RN/3,1950,block iv lucerne first year,31-May-50,,diary record,"harrowed, rolled, seed re-drilled and rolled in",
1105,W/RN/3,1950,block iv lucerne first year,07-Jun-50,,diary record,Dusted with D.D.T.,
1106,W/RN/3,1950,block iv lucerne first year,21-Jun-50,22-Jun-50,diary record,hoed and weeded,
1107,W/RN/3,1950,block iv lucerne first year,16-Aug-50,,diary record,hoed,
1108,W/RN/3,1950,block iv lucerne first year,30-Aug-50,,diary record,first cut,
1109,W/RN/3,1950,block iv lucerne first year,04-Oct-50,,diary record,second cut,
1110,W/RN/3,1950,block iv lucerne first year,02-Jun-50,,diary record,"plots 59 and 60. (Lucerne rotation, hoed",
1111,W/RN/3,1950,block iv lucerne first year,30-Jun-50,,diary record,first cut,
1112,W/RN/3,1950,block iv lucerne first year,04-Oct-50,,diary record,second cut,
1113,W/RN/3,1950,block iv lucerne first year,,,variety,Du Puits. previous crop: barley,
1114,W/RN/3,1950,block iv potatoes,16-Sep-49,,diary record,ploughed,
1115,W/RN/3,1950,block iv potatoes,19-Jan-50,,diary record,ploughed,
1116,W/RN/3,1950,block iv potatoes,07-Mar-50,,diary record,springtined,
1117,W/RN/3,1950,block iv potatoes,24-Mar-50,,diary record,springtined,
1118,W/RN/3,1950,block iv potatoes,25-Mar-50,,diary record,harrowed,
1119,W/RN/3,1950,block iv potatoes,30-Mar-50,,diary record,rolled,
1120,W/RN/3,1950,block iv potatoes,03-Apr-50,,diary record,"ridged, fertilizers applied",
1121,W/RN/3,1950,block iv potatoes,04-Apr-50,,diary record,potatoes planted,
1122,W/RN/3,1950,block iv potatoes,05-Apr-50,,diary record,covered in,
1123,W/RN/3,1950,block iv potatoes,12-Apr-50,,diary record,rolled down ridges,
1124,W/RN/3,1950,block iv potatoes,11-May-50,,diary record,Tractor weeded,
1125,W/RN/3,1950,block iv potatoes,15-May-50,,diary record,harrowed,
1126,W/RN/3,1950,block iv potatoes,17-May-50,,diary record,ridged,
1127,W/RN/3,1950,block iv potatoes,31-May-50,,diary record,harrowed,
1128,W/RN/3,1950,block iv potatoes,07-Jun-50,,diary record,grubbed,
1129,W/RN/3,1950,block iv potatoes,29-Jun-50,,diary record,ridged,
1130,W/RN/3,1950,block iv potatoes,22-Jun-50,,diary record,sprayed with Perenox,
1131,W/RN/3,1950,block iv potatoes,04-Aug-50,,diary record,sprayed with Perenox,
1132,W/RN/3,1950,block iv potatoes,18-Sep-50,,diary record,sprayed with 15% BOV. to kill off Haulm,
1133,W/RN/3,1950,block iv potatoes,02-Oct-50,,diary record,lifted,
1134,W/RN/3,1950,block iv potatoes,,,variety,Majestic. previous crop: barley,
1135,W/RN/3,1950,block v ley second year,30-Mar-50,,diary record,ar. rolled,
1136,W/RN/3,1950,block v ley second year,13-Jun-50,,diary record,1 cwt Nitrochalk per acre applied,
1137,W/RN/3,1950,block v ley second year,28-Apr-50,07-May-50,diary record,grazed by sheep,
1138,W/RN/3,1950,block v ley second year,15-May-50,23-May-50,diary record,grazed by sheep,
1139,W/RN/3,1950,block v ley second year,07-Jun-50,12-Jun-50,diary record,grazed by sheep,
1140,W/RN/3,1950,block v ley second year,19-Jun-50,23-Jun-50,diary record,grazed by sheep,
1141,W/RN/3,1950,block v ley second year,18-Jul-50,28-Jul-50,diary record,grazed by sheep,
1142,W/RN/3,1950,block v ley second year,12-Aug-50,17-Aug-50,diary record,grazed by sheep,
1143,W/RN/3,1950,block v ley second year,03-Sep-50,05-Sep-50,diary record,grazed by sheep,
1144,W/RN/3,1950,block v ley second year,12-Sept-,14-Sept-,diary record,grazed by sheep,
1145,W/RN/3,1950,block v ley second year,07-Oct-50,10-Oct-50,diary record,grazed by sheep,
1146,W/RN/3,1950,block v lucerne second year,19-Jan-50,,diary record,"r, harrowed",
1147,W/RN/3,1950,block v lucerne second year,15-Feb-50,,diary record,hoed and weeded,
1148,W/RN/3,1950,block v lucerne second year,10-Mar-50,,diary record,weeded,
1149,W/RN/3,1950,block v lucerne second year,24-Mar-50,,diary record,hoed and harrowed,
1150,W/RN/3,1950,block v lucerne second year,21-Apr-50,,diary record,hoed,
