source_id,Code,year,Date,plot,orig_record,record,Rate,Unit,flag,water volume,water unit,"Other comments, ) indicates more than one source, TM) = Tank mix, / = throw ",Season,Month / GS
14055,W/RN/3,2013,19-Jun-13,S beans,sprayed San 703 and Hallmark with Zeon Technology l.0 l/ha,sprayed San 703 and Hallmark with Zeon Technology l.0 l/ha,None,None,,,,,,
14056,W/RN/3,2013,05-Jul-13,spring beans only 75 l/ha,sprayed San 703,sprayed San 703,1,l/ha,,,,,,
14057,W/RN/3,2013,05-Jul-13,spring beans only 75 l/ha,sprayed Hallmark with Zeon Technology,sprayed Hallmark with Zeon Technology,75,ml/ha,,,,,,
14058,W/RN/3,2013,14-Aug-13,spring beans only 75 l/ha,sprayed Roundup Max,sprayed Roundup Max,2,kg/ha,,,,,,
14059,W/RN/3,2013,01-Sep-13,spring beans only 75 l/ha,cut plots for yield,cut plots for yield,None,None,,,,,,
14060,W/RN/3,2013,04-Sep-13,spring beans only 75 l/ha,combined,combined,None,None,,,,,,
14061,W/RN/3,2013,06-Sep-13,spring beans only 75 l/ha,baled,baled,None,None,,,,,,
14062,W/RN/3,2013,15-Nov-12,S wheat,"applied corrective K to plots 53, 54, 63,","applied corrective K to plots 53, 54, 63,",64,as MOP,,,,,,
14063,W/RN/3,2013,13-Mar-13,S wheat,drilled Zircon tr Kinto spring wheat plots. (Block 4),drilled Zircon tr Kinto spring wheat plots. (Block 4),350,seed,,,,,,
14064,W/RN/3,2013,26-Apr-13,S wheat,applied Nitro-chalk to Block 4 treatment plots only N1,applied Nitro-chalk to Block 4 treatment plots only N1,148,kg/ha,,,,,,
14065,W/RN/3,2013,26-Apr-13,S wheat,applied Nitro-chalk to Block 4 treatment plots only N2,applied Nitro-chalk to Block 4 treatment plots only N2,444,kg/ha,,,,,,
14066,W/RN/3,2013,26-Apr-13,S wheat,applied Nitro-chalk to Block 4 treatment plots only N3,applied Nitro-chalk to Block 4 treatment plots only N3,741,kg/ha,,,,,,
14067,W/RN/3,2013,31-May-13,S wheat,applied main N dressing to wheat (Block 4) by hand as Nitro-chalk.,applied main N dressing to wheat (Block 4) by hand as Nitro-chalk.,148,kg/ha,,,,,,
14068,W/RN/3,2013,03-Jun-13,S wheat,sprayed ally Max,sprayed ally Max,42,g/ha,,,,,,
14069,W/RN/3,2013,03-Jun-13,S wheat,sprayed King,sprayed King,1.25,l/ha,,,,,,
14070,W/RN/3,2013,03-Jun-13,S wheat,sprayed Bravo 500,sprayed Bravo 500,1,l/ha,,,,,,
14071,W/RN/3,2013,03-Jun-13,S wheat,sprayed Hatchet Xtra,sprayed Hatchet Xtra,0.75,l/ha,,,,,,
14072,W/RN/3,2013,05-Jul-13,S wheat,sprayed Topik,sprayed Topik,0.15,l/ha,,,,,,
14073,W/RN/3,2013,05-Jul-13,S wheat,sprayed Ignite,sprayed Ignite,1.1,l/ha,,,,,,
14074,W/RN/3,2013,05-Jul-13,S wheat,sprayed Comat,sprayed Comat,0.25,l/ha,,,,,,
14075,W/RN/3,2013,05-Jul-13,S wheat,sprayed Zarado,sprayed Zarado,1,l/ha,,,,,,
14076,W/RN/3,2013,01-Sep-13,S wheat,cut plots for yield,cut plots for yield,None,None,,,,,,
14077,W/RN/3,2013,04-Sep-13,S wheat,combined,combined,None,None,,,,,,
14078,W/RN/3,2013,06-Sep-13,S wheat,baled,baled,None,None,,,,,,
14079,W/RN/3,2013,16-Nov-12,S rye,"applied Chalk, Block 5.","applied Chalk, Block 5.",5,t/ha,,,,,,
14080,W/RN/3,2013,13-Mar-13,S rye,"drilled Ovid, spring rye. No dressing. Block 5 and plots 35, 36, 39, 40, 45, 46, 47 and 48","drilled Ovid, spring rye. No dressing. Block 5 and plots 35, 36, 39, 40, 45, 46, 47 and 48",350,seed,,,,,,
14081,W/RN/3,2013,03-May-13,S rye,applied main N dressing to block,applied main N dressing to block,5,as Nitro-chalk,,,,,,
14082,W/RN/3,2013,03-Jun-13,S rye,sprayed ally Max,sprayed ally Max,42,g/ha,,,,,,
14083,W/RN/3,2013,03-Jun-13,S rye,sprayed Folicur,sprayed Folicur,0.5,l/ha,,,,,,
14084,W/RN/3,2013,03-Jun-13,S rye,sprayed Amistar,sprayed Amistar,0.5,l/ha,,,,,,
14085,W/RN/3,2013,01-Sep-13,S rye,cut plots for yield,cut plots for yield,None,None,,,,,,
14086,W/RN/3,2013,04-Sep-13,S rye,combined,combined,None,None,,,,,,
14087,W/RN/3,2013,06-Sep-13,S rye,baled,baled,None,None,,,,,,
14088,W/RN/3,2013,14-Mar-13,S oats,"drilled Circle tr Kinto, spring oats. plots 1, 2, 15, 16, 19, 20, 27 and 28","drilled Circle tr Kinto, spring oats. plots 1, 2, 15, 16, 19, 20, 27 and 28",350,seeds/m2,,,,,,
14089,W/RN/3,2013,22-Apr-13,S oats,"applied Nitram, applied to plots 1, 2, 15, 16, 19, 20, 27, 28, 35, 36, 39, 40, 45, 46, 47, 48","applied Nitram, applied to plots 1, 2, 15, 16, 19, 20, 27, 28, 35, 36, 39, 40, 45, 46, 47, 48",290,kg/ha,,,,,,
14090,W/RN/3,2013,02-Jun-13,S oats,sprayed Cello,sprayed Cello,0.8,l/ha,,,,,,
14091,W/RN/3,2013,02-Jun-13,S oats,sprayed Foundation,sprayed Foundation,1.25,l/ha,,,,,,
14092,W/RN/3,2013,02-Jun-13,S oats,sprayed Hatchet Xtra,sprayed Hatchet Xtra,0.5,l/ha,,,,,,
14093,W/RN/3,2013,05-Jul-13,S oats,"sprayed Cello, sprayed oats only","sprayed Cello, sprayed oats only",0.55,l/ha,,,,,,
14094,W/RN/3,2013,01-Sep-13,S oats,cut plots for yield,cut plots for yield,None,None,,,,,,
14095,W/RN/3,2013,04-Sep-13,S oats,combined,combined,None,None,,,,,,
14096,W/RN/3,2013,06-Sep-13,S oats,baled,baled,None,None,,,,,,
14097,W/RN/3,2014,07-Oct-13,all,applied top - Arable plots,applied top - Arable plots,127,kg/ha,,,,,,
14098,W/RN/3,2014,30-Oct-13,all,ploughed,ploughed,None,None,,,,,,
14099,W/RN/3,2014,30-Oct-13,all,power harrowed,power harrowed,None,None,,,,,,
14100,W/RN/3,2014,14-Mar-14,all,rolled - rolled for were form,rolled - rolled for were form,None,None,,,,,,
14101,W/RN/3,2014,01-Apr-14,all,sprayed Sprinter - 147 l/ha water. Cereals only LN5 l/ha,sprayed Sprinter - 147 l/ha water. Cereals only LN5 l/ha,None,None,,,,,,
14102,W/RN/3,2014,11-Apr-14,all,cut plants,cut plants,None,None,,,,,,
14103,W/RN/3,2014,15-Apr-14,all,applied SOP - applied to all arable plots,applied SOP - applied to all arable plots,150,kg/ha,,,,,,
14104,W/RN/3,2014,15-Apr-14,all,sprayed ally Max - 200 I/ha water.,sprayed ally Max - 200 I/ha water.,40,g/ha,,,,,,
14105,W/RN/3,2014,15-Apr-14,all,sprayed ally Hatchet Xtra - 200 I/ha water.,sprayed ally Hatchet Xtra - 200 I/ha water.,0.75,l/ha,,,,,,
14106,W/RN/3,2014,15-Apr-14,all,sprayed BASF 3C - 200 I/ha water.,sprayed BASF 3C - 200 I/ha water.,2,l/ha,,,,,,
14107,W/RN/3,2014,15-Apr-14,all,sprayed Keystone - 200 I/ha water.,sprayed Keystone - 200 I/ha water.,8,l/ha,,,,,,
14108,W/RN/3,2014,30-Apr-14,all,sprayed San 703 - 200 I/ha water volume LN5 l/ha,sprayed San 703 - 200 I/ha water volume LN5 l/ha,None,None,,,,,,
14109,W/RN/3,2014,30-Apr-14,all,sprayed Hallmark with Zeon Technology - 200 I/ha water volume,sprayed Hallmark with Zeon Technology - 200 I/ha water volume,75,mU/ha,,,,,,
14110,W/RN/3,2014,11-Sep-14,all,"sprayed Firebrand - l/200 l/ha water volume; Problem with Auto control on sprayed, swathed to manual.","sprayed Firebrand - l/200 l/ha water volume; Problem with Auto control on sprayed, swathed to manual.",1,l/ha,,,,,,
14111,W/RN/3,2014,11-Sep-14,all,"sprayed Samurai - 200 I/ha water volume; Problem with Auto control on sprayed, swathed to manual.","sprayed Samurai - 200 I/ha water volume; Problem with Auto control on sprayed, swathed to manual.",4,l/ha,,,,,,
14112,W/RN/3,2014,07-Oct-13,grass ley and clover grass ley (first year ley),applied top - first year ley,applied top - first year ley,213,#NAME?,,,,,,
14113,W/RN/3,2014,25-Oct-13,grass ley and clover grass ley (first year ley),applied SOP - applied to first year ley,applied SOP - applied to first year ley,140,kg/ha,,,,,,
14114,W/RN/3,2014,29-Oct-13,grass ley and clover grass ley (first year ley),"applied Nitram - plots 77, 78, 79, 80.","applied Nitram - plots 77, 78, 79, 80.",72.4,kg/ha,,,,,,
14115,W/RN/3,2014,29-Oct-13,grass ley and clover grass ley (first year ley),"applied Nitram - plots 65, 66, 69, 70","applied Nitram - plots 65, 66, 69, 70",144.9,kg/ha,,,,,,
14116,W/RN/3,2014,03-Nov-13,grass ley and clover grass ley (first year ley),"drilled grass and clover plots - grass and clover mix - plots 77, 78, 79, 80","drilled grass and clover plots - grass and clover mix - plots 77, 78, 79, 80",30,kg/ha,,,,,,
14117,W/RN/3,2014,03-Nov-13,grass ley and clover grass ley (first year ley),drilled grass - plots 69 and 70,drilled grass - plots 69 and 70,30,kg/ha,,,,,,
14118,W/RN/3,2014,13-Mar-14,grass ley and clover grass ley (first year ley),"sprayed Samurai - plots 65 and 66 only, prep for grass plots.","sprayed Samurai - plots 65 and 66 only, prep for grass plots.",4,l/ha,,,,,,
14119,W/RN/3,2014,08-Apr-14,grass ley and clover grass ley (first year ley),"applied Nitram fertilizers - grass only plots. plots 65, 66, 69, 70","applied Nitram fertilizers - grass only plots. plots 65, 66, 69, 70",217,kg/ha,,,,,,
14120,W/RN/3,2014,14-Apr-14,grass ley and clover grass ley (first year ley),springtine - plots 65 and 66 ready for drill,springtine - plots 65 and 66 ready for drill,None,None,,,,,,
14121,W/RN/3,2014,14-Apr-14,grass ley and clover grass ley (first year ley),drilled grass plots 65 and 66,drilled grass plots 65 and 66,30,kg/ha,,,,,,
14122,W/RN/3,2014,26-Jun-14,grass ley and clover grass ley (first year ley),cut grass plots for yield,cut grass plots for yield,None,None,,,,,,
14123,W/RN/3,2014,30-Jun-14,grass ley and clover grass ley (first year ley),mow grass plots,mow grass plots,None,None,,,,,,
14124,W/RN/3,2014,01-Jul-14,grass ley and clover grass ley (first year ley),Turned hay,Turned hay,None,None,,,,,,
14125,W/RN/3,2014,02-Jul-14,grass ley and clover grass ley (first year ley),Turned hay,Turned hay,None,None,,,,,,
14126,W/RN/3,2014,03-Jul-14,grass ley and clover grass ley (first year ley),baled and Removed hay,baled and Removed hay,None,None,,,,,,
14127,W/RN/3,2014,03-Dec-14,grass ley and clover grass ley (first year ley),grass plots for yield,grass plots for yield,None,None,,,,,,
14128,W/RN/3,2014,10-Dec-14,grass ley and clover grass ley (first year ley),topped grass plots,topped grass plots,None,None,,,,,,
14129,W/RN/3,2014,07-Oct-13,grass ley and clover grass ley (second and third year ley),applied top - LLC2-3 year ley,applied top - LLC2-3 year ley,213,kg/ha,,,,,,
14130,W/RN/3,2014,25-Oct-13,grass ley and clover grass ley (second and third year ley),applied SOP - applied to second & third year ley,applied SOP - applied to second & third year ley,140,kg/ha,,,,,,
14131,W/RN/3,2014,08-Apr-14,grass ley and clover grass ley (second and third year ley),"applied Nitram fertilizers - grass only plots, plots 11, 12, 13, 14, 37, 38, 43, 44","applied Nitram fertilizers - grass only plots, plots 11, 12, 13, 14, 37, 38, 43, 44",217,kg/ha,,,,,,
14132,W/RN/3,2014,15-Apr-14,grass ley and clover grass ley (second and third year ley),applied MOP - applied to ley,applied MOP - applied to ley,167,kg/ha,,,,,,
