source_id	experiment	harvest_year	plot	start year	orig_record	record	flag	amount	unit	water_volume	water_unit
9791	W/RN/12	1998	all plots:	31-Mar-98	34.5% N at 278 kg.	34.5% N at 278 kg.					
9792	W/RN/12	1998	all plots:	04-May-98	Alto 100 SL at 0.6 1 in 200 1.	Alto 100 SL at 0.6 1 in 200 1.					
9793	W/RN/12	1998	all plots:	29-May-98	ally at 15 g in 200 1.	ally at 15 g in 200 1.					
9794	W/RN/12	1998	all plots:	31-May-98	Opus at 0.8 1 in 200 1.	Opus at 0.8 1 in 200 1.					
9795	W/RN/12	1998	all plots:	12-Jun-98	Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 1.	Folicur at 0.3 1 with Bavistin DF at 0.3 kg in 200 1.					
9796	W/RN/12	1998	all plots:	02-Aug-98	Roundup Biactive at 3.0 1 in 200 1.	Roundup Biactive at 3.0 1 in 200 1.					
9797	W/RN/12	1998	all plots:	12-Aug-98	combine harvested.	combine harvested.					
9798	W/RN/12	1999	all plots	27-Aug-38	ploughed.	ploughed.					
9799	W/RN/12	1999	all plots	29-Aug-98	Cambridge rolled.	Cambridge rolled.					
9800	W/RN/12	1999	all plots	19-Sep-98	PK as (0:24:24) at 217 kg. muriate of potash at 52 kg	PK as (0:24:24) at 217 kg. muriate of potash at 52 kg					
9801	W/RN/12	1999	all plots	12-Oct-98	"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed with the Accord drill."	"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed with the Accord drill."					
9802	W/RN/12	1999	all plots	25-Feb-99	Platform S at 1.0 kg with Isogard at 2.0 1 in 2001.	Platform S at 1.0 kg with Isogard at 2.0 1 in 2001.					
9803	W/RN/12	1999	all plots	03-Apr-99	34.5% N at 278 kg.	34.5% N at 278 kg.					
9804	W/RN/12	1999	all plots	25-Apr-99	Tripart Brevis at 2.0 1 with Folicur at 0.5 1 in 2001.	Tripart Brevis at 2.0 1 with Folicur at 0.5 1 in 2001.					
9805	W/RN/12	1999	all plots	27-May-99	Folicur at 0.75 1 with Sipcam UK clover 500 at 1.0 1 in 200 1.	Folicur at 0.75 1 with Sipcam UK clover 500 at 1.0 1 in 200 1.					
9806	W/RN/12	1999	all plots	22-Aug-99	combine harvested.	combine harvested.					
9807	W/RN/12	2000	all plots	13-Sep-99	Potassium sulphate at 200 kg. Triple superphosphate at 106 kg.	Potassium sulphate at 200 kg. Triple superphosphate at 106 kg.					
9808	W/RN/12	2000	all plots	14-Sep-99	"ploughed,"	"ploughed,"					
9809	W/RN/12	2000	all plots	17-Sep-99	rolled.	rolled.					
9810	W/RN/12	2000	all plots	03-Oct-99	spring-tine cultivated.	spring-tine cultivated.					
9811	W/RN/12	2000	all plots	04-Oct-99	"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed? with the Accord drill."	"rotary harrowed. drilled, Hereward, tr. Sibutol, at 380 seed? with the Accord drill."					
9812	W/RN/12	2000	all plots	11-Nov-99	Hallmark at 100 mi in 100 1.	Hallmark at 100 mi in 100 1.					
9813	W/RN/12	2000	all plots	31-Dec-99	Panther at 2.0 1 in 200 1.	Panther at 2.0 1 in 200 1.					
9814	W/RN/12	2000	all plots	21-Mar-00	tm) ally at 30 g in 200 1.	tm) ally at 30 g in 200 1.					
9815	W/RN/12	2000	all plots	21-Mar-00	tm) Topik at 125 ml in 200 1.	tm) Topik at 125 ml in 200 1.					
9816	W/RN/12	2000	all plots	21-Mar-00	tm) Cropoil at 1.0 1 in 200 1.	tm) Cropoil at 1.0 1 in 200 1.					
9817	W/RN/12	2000	all plots	11-Apr-00	34.5% N at 278 kg.	34.5% N at 278 kg.					
9818	W/RN/12	2000	all plots	30-Apr-00	tm) Marshland Liquid manganese completed at 2.0 1 in 200 1.	tm) Marshland Liquid manganese completed at 2.0 1 in 200 1.					
9819	W/RN/12	2000	all plots	30-Apr-00	tm) Opus at 0.3 1 in 200 1.	tm) Opus at 0.3 1 in 200 1.					
9820	W/RN/12	2000	all plots	30-Apr-00	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.					
9821	W/RN/12	2000	all plots	20-May-00	Opus at 0.75 1 in 200 1.	Opus at 0.75 1 in 200 1.					
9822	W/RN/12	2000	all plots	20-Aug-00	"combine harvested,"	"combine harvested,"					
9823	W/RN/12	2000	all plots	25-Aug-00	Straw baled and carted.	Straw baled and carted.					
9824	W/RN/12	2001	all plots:	01-Sep-00	Potassium sulphate at 200 kg.	Potassium sulphate at 200 kg.					
9825	W/RN/12	2001	all plots:	01-Sep-00	Triple superphosphate at 106 kg.	Triple superphosphate at 106 kg.					
9826	W/RN/12	2001	all plots:	03-Sep-00	: Azural at 4.0 1 in 200 1.	: Azural at 4.0 1 in 200 1.					
9827	W/RN/12	2001	all plots:	26-Sep-00	ploughed.	ploughed.					
9828	W/RN/12	2001	all plots:	04-Oct-00	rotary harrowed.	rotary harrowed.					
9829	W/RN/12	2001	all plots:	04-Oct-00	"WW: drilled, Claire, tr. Sibutol + Rhodoman, at 350 seed, with the 4.0 m Accord drill."	"WW: drilled, Claire, tr. Sibutol + Rhodoman, at 350 seed, with the 4.0 m Accord drill."					
9830	W/RN/12	2001	all plots:	20-Oct-00	Avadex Excel 15 g at 15.0 kg.	Avadex Excel 15 g at 15.0 kg.					
9831	W/RN/12	2001	all plots:	18-Jan-01	tm) Stomp 400 SC at 2.0 1 in 200 l.	tm) Stomp 400 SC at 2.0 1 in 200 l.					
9832	W/RN/12	2001	all plots:	18-Jan-01	tm) Tolkan liquid at 1.01 in 200 l.	tm) Tolkan liquid at 1.01 in 200 l.					
9833	W/RN/12	2001	all plots:	29-Mar-01	Nl : 33.5% N at 119 kg.	Nl : 33.5% N at 119 kg.					
9834	W/RN/12	2001	all plots:	29-Mar-01	N2 : 33.5% N at 119 kg.	N2 : 33.5% N at 119 kg.					
9835	W/RN/12	2001	all plots:	08-May-01	tm) Landmark at 0.5 1 in 200 l.	tm) Landmark at 0.5 1 in 200 l.					
9836	W/RN/12	2001	all plots:	08-May-01	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 1.					
9837	W/RN/12	2001	all plots:	08-May-01	Harmony M at 75 g in 200 l.	Harmony M at 75 g in 200 l.					
9838	W/RN/12	2001	all plots:	11-May-01	N1 : 33.5% N at 238 kg.	N1 : 33.5% N at 238 kg.					
9839	W/RN/12	2001	all plots:	11-May-01	N2 : 33.5% N at 238 kg	N2 : 33.5% N at 238 kg					
9840	W/RN/12	2001	all plots:	18-May-01	topped up with 33.5% N at 119 kg	topped up with 33.5% N at 119 kg					
9841	W/RN/12	2001	all plots:	0l-Jun-01	Landmark at 0.7 1 in 200 1.	Landmark at 0.7 1 in 200 1.					
9842	W/RN/12	2001	all plots:	06-Jun-01	N2 : 33.5% N at 119 kg.	N2 : 33.5% N at 119 kg.					
9843	W/RN/12	2001	all plots:	06-Jun-01	N2 : 33.5% N at 119 kg.	N2 : 33.5% N at 119 kg.					
9844	W/RN/12	2001	all plots:	22-Aug-01	"combine harvested, plots for yield, and discards."	"combine harvested, plots for yield, and discards."					
9845	W/RN/12	2001	all plots:	22-Aug-01	swathed straw.	swathed straw.					
9846	W/RN/12	2001	all plots:	23-Aug-01	baled.	baled.					
9847	W/RN/12	2001	all plots:	06-Sep-01	carted bales.	carted bales.					
9848	W/RN/12	2001	all plots:	10-Sep-01	Azural at 4.0 1 in 200 l.	Azural at 4.0 1 in 200 l.					
9849	W/RN/12	2002	all plots	20-Sep-01	Sulphate of potash at 200 kg.	Sulphate of potash at 200 kg.					
9850	W/RN/12	2002	all plots	20-Sep-01	Triple superphosphate at 106 kg.	Triple superphosphate at 106 kg.					
9851	W/RN/12	2002	all plots	20-Sep-01	ploughed.	ploughed.					
9852	W/RN/12	2002	all plots	21-Sep-01	rolled.	rolled.					
9853	W/RN/12	2002	all plots	22-Sep-01	"drilled, Claire, tr. Sibutol + Aventis manganese 500, at 300 seed? with 4.0 m Accord drill."	"drilled, Claire, tr. Sibutol + Aventis manganese 500, at 300 seed? with 4.0 m Accord drill."					
9854	W/RN/12	2002	all plots	13-Oct-01	Avadex Excel 15g at 15.0 kg.	Avadex Excel 15g at 15.0 kg.					
9855	W/RN/12	2002	all plots	16-Nov-01	tm) Stomp 400 SC at 4.0 1 in 200 l.	tm) Stomp 400 SC at 4.0 1 in 200 l.					
9856	W/RN/12	2002	all plots	16-Nov-01	tm) Tolkan liquid at 2.5 1 in 200 l.	tm) Tolkan liquid at 2.5 1 in 200 l.					
9857	W/RN/12	2002	all plots	12-Mar-02	1st N split applied as 33.5% N.	1st N split applied as 33.5% N.					
9858	W/RN/12	2002	all plots	09-Apr-02	2nd N split applied as 33.5% N.	2nd N split applied as 33.5% N.					
9859	W/RN/12	2002	all plots	14-Apr-02	tm) ally at 30 g in 200 l.	tm) ally at 30 g in 200 l.					
9860	W/RN/12	2002	all plots	14-Apr-02	tm) Opus at 0.5 1 in 200 l.	tm) Opus at 0.5 1 in 200 l.					
9861	W/RN/12	2002	all plots	14-Apr-02	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 l.	tm) BASF 3C Chlormequat 720 at 2.0 1 in 200 l.					
9862	W/RN/12	2002	all plots	08-May-02	Red N split applied as 33.5% N.	Red N split applied as 33.5% N.					
9863	W/RN/12	2002	all plots	27-May-02	tm) Amistar at 0.8 1 in 200 l.	tm) Amistar at 0.8 1 in 200 l.					
9864	W/RN/12	2002	all plots	27-May-02	tm) Opus at 0.5 1 in 200 l.	tm) Opus at 0.5 1 in 200 l.					
9865	W/RN/12	2002	all plots	22-Aug-02	"combine harvested, plots for yield."	"combine harvested, plots for yield."					
9866	W/RN/12	2003	all plots	19-Sep-02	CleanCrop Egret at 4.0 1 in 200 l	CleanCrop Egret at 4.0 1 in 200 l					
9867	W/RN/12	2003	all plots	25-Sep-02	Chalk applied at 5.0 t.	Chalk applied at 5.0 t.					
9868	W/RN/12	2003	all plots	01-Oct-02	ploughed 35cm wide furrows	ploughed 35cm wide furrows					
9869	W/RN/12	2003	all plots	01-Oct-02	rolled.	rolled.					
9870	W/RN/12	2003	all plots	04-Oct-02	power harrowed Lc plots.	power harrowed Lc plots.					
9871	W/RN/12	2003	all plots	04-Oct-02	rolled Lc plots.	rolled Lc plots.					
9872	W/RN/12	2003	all plots	08-Oct-02	power harrowed rye plots.	power harrowed rye plots.					
9873	W/RN/12	2003	all plots	08-Oct-02	"drilled, Picasso/Nikita mix, tr. Baytan, at 302 seed* with 4.0 m Accord drill."	"drilled, Picasso/Nikita mix, tr. Baytan, at 302 seed* with 4.0 m Accord drill."					
9874	W/RN/12	2003	all plots	08-Oct-02	: rolled.	: rolled.					
9875	W/RN/12	2003	all plots	26-Nov-02	tm) Lexus Class WSB at 60 g in 200 l.	tm) Lexus Class WSB at 60 g in 200 l.					
9876	W/RN/12	2003	all plots	26-Nov-02	tm) Hallmark with Zeon Technology at 25 ml in 200 l. to rye plots.	tm) Hallmark with Zeon Technology at 25 ml in 200 l. to rye plots.					
9877	W/RN/12	2003	all plots	03-Apr-03	Triple superphosphate at 97.5 (not to Dg25 plots.	Triple superphosphate at 97.5 (not to Dg25 plots.					
9878	W/RN/12	2003	all plots	03-Apr-03	Sulphate of potash at 200 kg (not to Dg25 plots.	Sulphate of potash at 200 kg (not to Dg25 plots.					
9879	W/RN/12	2003	all plots	04-Apr-03	"N as 33.5% N applied (not to Dg25, Co or LC1."	"N as 33.5% N applied (not to Dg25, Co or LC1."					
9880	W/RN/12	2003	all plots	06-May-03	Opus at 0.75 1 in 200 1 to rye plots.	Opus at 0.75 1 in 200 1 to rye plots.					
9881	W/RN/12	2003	all plots	07-May-03	Quantum 75 DF at 20 g in 200 1 to rye plots.	Quantum 75 DF at 20 g in 200 1 to rye plots.					
9882	W/RN/12	2003	all plots	15-May-03	Setter 33 at 5.0 1 in 200 1 to Le plots.	Setter 33 at 5.0 1 in 200 1 to Le plots.					
9883	W/RN/12	2003	all plots	10-Aug-03	"combine harvested, plots for yield."	"combine harvested, plots for yield."					
9884	W/RN/12	2003	all plots	11-Aug-03	combine harvested all remaining wheat.	combine harvested all remaining wheat.					
9885	W/RN/12	2003	all plots	11-Aug-03	weighed straw.	weighed straw.					
9886	W/RN/12	2003	all plots	13-Aug-03	baled straw.	baled straw.					
9887	W/RN/12	2004	all plots	14-Aug-03	"drilled Albatross, white mustard, at 10 kg with Moore drill to CC plots."	"drilled Albatross, white mustard, at 10 kg with Moore drill to CC plots."					
9888	W/RN/12	2004	all plots	22-Sep-03	chopped straw applied at 7.5 t to St plots.	chopped straw applied at 7.5 t to St plots.					
9889	W/RN/12	2004	all plots	09-Mar-04	Compost applied at 40 t to CO plots.	Compost applied at 40 t to CO plots.					
9890	W/RN/12	2004	all plots	10-Mar-04	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.					
9891	W/RN/12	2004	all plots	12-Mar-04	tm) PDOQ at 5.5 1 in 200 l	tm) PDOQ at 5.5 1 in 200 l					
9892	W/RN/12	2004	all plots	12-Mar-04	tm) Enhance allow farm at 100 ml in 200 l.	tm) Enhance allow farm at 100 ml in 200 l.					
9893	W/RN/12	2004	all plots	22-Mar-04	ploughed 35cm wide furrows	ploughed 35cm wide furrows					
9894	W/RN/12	2004	all plots	12-Apr-04	power harrowed.	power harrowed.					
9895	W/RN/12	2004	all plots	12-Apr-04	"drilled, Optic, tr. Sibutol, at 400 seed* with 4.0 m Accord drill."	"drilled, Optic, tr. Sibutol, at 400 seed* with 4.0 m Accord drill."					
9896	W/RN/12	2004	all plots	12-Apr-04	rolled.	rolled.					
9897	W/RN/12	2004	all plots	07-May-04	nitrogen treatment applied as Nitro-chalk 27% N by hand.	nitrogen treatment applied as Nitro-chalk 27% N by hand.					
9898	W/RN/12	2004	all plots	24-May-04	Sulphate of potash at 200 kg (not to Dg25)	Sulphate of potash at 200 kg (not to Dg25)					
9899	W/RN/12	2004	all plots	24-May-04	Triple Superphosphate at 97.5 kg (not to Dg25).	Triple Superphosphate at 97.5 kg (not to Dg25).					
9900	W/RN/12	2004	all plots	02-Jun-04	Harmony M at 60 6 in 200 1 to barley plots.	Harmony M at 60 6 in 200 1 to barley plots.					
9901	W/RN/12	2004	all plots	03-Jun-04	tm) Opus at 0.4 1 in 200 1 to barley plots.	tm) Opus at 0.4 1 in 200 1 to barley plots.					
9902	W/RN/12	2004	all plots	03-Jun-04	tm) Acanto at 0.5 1 in 200 1 to barley plots.	tm) Acanto at 0.5 1 in 200 1 to barley plots.					
9903	W/RN/12	2004	all plots	06-Jul-04	"cut, sample and weighed grass/clover, Lc plots only."	"cut, sample and weighed grass/clover, Lc plots only."					
9904	W/RN/12	2004	all plots	14-Jul-04	Mowed Lc plots.	Mowed Lc plots.					
9905	W/RN/12	2004	all plots	15-Jul-04	Turned hay Lc plots.	Turned hay Lc plots.					
9906	W/RN/12	2004	all plots	17-Jul-04	Turned hay Lc plots.	Turned hay Lc plots.					
9907	W/RN/12	2004	all plots	19-Jul-04	Turned hay Lc plots.	Turned hay Lc plots.					
9908	W/RN/12	2004	all plots	20-Jul-04	harrowed up hay and baled Lc plots.	harrowed up hay and baled Lc plots.					
9909	W/RN/12	2004	all plots	04-Sep-04	"combine harvested, barley plots for yield."	"combine harvested, barley plots for yield."					
9910	W/RN/12	2004	all plots	04-Sep-04	swathed straw.	swathed straw.					
9911	W/RN/12	2004	all plots	08-Aug-04	baled straw.	baled straw.					
9912	W/RN/12	2005	all plots	09-Sep-04	chopped straw applied at 7.5 t to St plots.	chopped straw applied at 7.5 t to St plots.					
9913	W/RN/12	2005	all plots	11-Nov-04	glyphosate 360 at 4.0 1 in 200 l.	glyphosate 360 at 4.0 1 in 200 l.					
9914	W/RN/12	2005	all plots	17-Nov-04	Compost applied at 40 t to CO plots.	Compost applied at 40 t to CO plots.					
9915	W/RN/12	2005	all plots	17-Nov-04	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.					
9916	W/RN/12	2005	all plots	23-Nov-04	"Clipper broadcast at 30 seed, to beans plots."	"Clipper broadcast at 30 seed, to beans plots."					
9917	W/RN/12	2005	all plots	24-Nov-04	"ploughed 35cm wide furrows, to beans plots."	"ploughed 35cm wide furrows, to beans plots."					
9918	W/RN/12	2005	all plots	07-May-05	Sulphate of potash at 200 kg (not to Dg25).	Sulphate of potash at 200 kg (not to Dg25).					
9919	W/RN/12	2005	all plots	07-May-05	Triple Superphosphate at 97.5 kg (not to Dg25).	Triple Superphosphate at 97.5 kg (not to Dg25).					
9920	W/RN/12	2005	all plots	11-May-05	tm) Bravo 500 at 1.0 1 in 200 1 to beans plots.	tm) Bravo 500 at 1.0 1 in 200 1 to beans plots.					
9921	W/RN/12	2005	all plots	11-May-05	tm) Folicur at 0.5 1 in 200 1 to beans plots.	tm) Folicur at 0.5 1 in 200 1 to beans plots.					
9922	W/RN/12	2005	all plots	11-May-05	tm) Hallmark with Zeon Technology at 0.75 1 in 200 1 to beans plots.	tm) Hallmark with Zeon Technology at 0.75 1 in 200 1 to beans plots.					
9923	W/RN/12	2005	all plots	13-Jul-05	"cut yield strips Lc plots only, weighed and sampled."	"cut yield strips Lc plots only, weighed and sampled."					
9924	W/RN/12	2005	all plots	01-Aug-05	"topped, Lc plots only."	"topped, Lc plots only."					
9925	W/RN/12	2005	all plots	03-Sep-05	"combine harvested, beans plots for yield, swathed straw."	"combine harvested, beans plots for yield, swathed straw."					
9926	W/RN/12	2005	all plots	03-Sep-05	"combine harvested discards, swathed straw."	"combine harvested discards, swathed straw."					
9927	W/RN/12	2005	all plots	O8-Sep-05	baled straw.	baled straw.					
9928	W/RN/12	2005	all plots	20-Dec-05	"2nd cut yield strips Lc plots only, weighed and sampled."	"2nd cut yield strips Lc plots only, weighed and sampled."					
9929	W/RN/12	2005	all plots	21-Dec-05	discards down and Cultivations removed.	discards down and Cultivations removed.					
9930	W/RN/12	2006	all plots:	21-Sep-05	Azural at 3.0 1 in 200 l.	Azural at 3.0 1 in 200 l.					
9931	W/RN/12	2006	all plots:	11-Oct-05	chopped wheat straw applied at 7.5 t to St plots.	chopped wheat straw applied at 7.5 t to St plots.					
9932	W/RN/12	2006	all plots:	11-Oct-05	Compost applied at 40 t to CO plots.	Compost applied at 40 t to CO plots.					
9933	W/RN/12	2006	all plots:	11-Oct-05	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.	FYM applied at 25 t to Dg25 plots and at 10 t to Dg10 plots.					
9934	W/RN/12	2006	all plots:	11-Oct-05	ploughed 35cm wide furrows and rolled wheat plots.	ploughed 35cm wide furrows and rolled wheat plots.					
9935	W/RN/12	2006	all plots:	14-Oct-05	power harrowed.	power harrowed.					
9936	W/RN/12	2006	all plots:	15-Oct-05	"power harrowed, combination drilled Hereward, tr. Sibutol Secur at 350 seed, wheat plots."	"power harrowed, combination drilled Hereward, tr. Sibutol Secur at 350 seed, wheat plots."					
9937	W/RN/12	2006	all plots:	13-Nov-05	: tm) Alpha IPU 500 at 2.0 1 main 200 1	: tm) Alpha IPU 500 at 2.0 1 main 200 1					
9938	W/RN/12	2006	all plots:	13-Nov-05	tm) Stomp 400 SC at 2.5 1 in 200 l	tm) Stomp 400 SC at 2.5 1 in 200 l					
9939	W/RN/12	2006	all plots:	13-Nov-05	tm) Hallmark with Zeon Technology at 50 ml in 200 1	tm) Hallmark with Zeon Technology at 50 ml in 200 1					
9940	W/RN/12	2006	all plots:	13-Nov-05	"tm) Mantrac 500 at 1.01 in 200 1, to wheat plots."	"tm) Mantrac 500 at 1.01 in 200 1, to wheat plots."					
9941	W/RN/12	2006	all plots:	01-Mar-06	Sulphate of potash at 200 kg (not to Dg25).	Sulphate of potash at 200 kg (not to Dg25).					
9942	W/RN/12	2006	all plots:	01-Mar-06	Triple Superphosphate at 97.5 kg (not to Dg25).	Triple Superphosphate at 97.5 kg (not to Dg25).					
9943	W/RN/12	2006	all plots:	13-Mar-06	1st N applied as 27% N to wheat plots.	1st N applied as 27% N to wheat plots.					
9944	W/RN/12	2006	all plots:	20-Apr-06	main dressing applied as 27% N to wheat plots.	main dressing applied as 27% N to wheat plots.					
9945	W/RN/12	2006	all plots:	24-Apr-06	tm) Bravo 500 at 1.25 1 in 200 1	tm) Bravo 500 at 1.25 1 in 200 1					
9946	W/RN/12	2006	all plots:	24-Apr-06	: tm) Opus at 0.75 1 in 200 1	: tm) Opus at 0.75 1 in 200 1					
9947	W/RN/12	2006	all plots:	24-Apr-06	tm) Mantrac 500 at 1.25 1 in 200 1 to wheat plots.	tm) Mantrac 500 at 1.25 1 in 200 1 to wheat plots.					
9948	W/RN/12	2006	all plots:	16-May-06	tm) Quantum SX at 30 g in 200 l	tm) Quantum SX at 30 g in 200 l					
9949	W/RN/12	2006	all plots:	16-May-06	tm) Copper man at 2.0 kg in 200 1 to wheat plots.	tm) Copper man at 2.0 kg in 200 1 to wheat plots.					
9950	W/RN/12	2006	all plots:	07-Jun-06	tm) Bravo 500 at 1.01 in 200 1	tm) Bravo 500 at 1.01 in 200 1					
9951	W/RN/12	2006	all plots:	07-Jun-06	: tm) Opus at 0.75 1 in 200 1	: tm) Opus at 0.75 1 in 200 1					
9952	W/RN/12	2006	all plots:	07-Jun-06	tm) Vivid at 0.4 1 in 200 1 to wheat plots.	tm) Vivid at 0.4 1 in 200 1 to wheat plots.					
9953	W/RN/12	2006	all plots:	28-Jun-06	"1st cut yield strips Lc plots only, weighed and sampled. Mowed discards."	"1st cut yield strips Lc plots only, weighed and sampled. Mowed discards."					
9954	W/RN/12	2006	all plots:	29-Jun-06	baled.	baled.					
9955	W/RN/12	2006	all plots:	25-Aug-06	"combine harvested, wheat plots for yield, swathed straw. combine harvested discards, swathed straw."	"combine harvested, wheat plots for yield, swathed straw. combine harvested discards, swathed straw."					
9956	R/WF/3	1992	wheat plot	15-Oct-91	"rotary harrowed twice, Apollo, dressed Fonofos seed treatment, drilled at 200 kg."	"rotary harrowed twice, Apollo, dressed Fonofos seed treatment, drilled at 200 kg."					
9957	R/WF/3	1992	wheat plot	17-Oct-91	rolled.	rolled.					
9958	R/WF/3	1992	wheat plot	30-Jul-92	combine harvested.	combine harvested.					
9959	R/WF/3	1992	fallow plot	20-Sep-91	"ploughed, spring-tine cultivated, rolled."	"ploughed, spring-tine cultivated, rolled."					
9960	R/WF/3	1992	fallow plot	15-Jan-92	Chisel ploughed.	Chisel ploughed.					
9961	R/WF/3	1992	fallow plot	18-May-92	hay spring-tine cultivated.	hay spring-tine cultivated.					
9962	R/WF/3	1992	fallow plot	25-Jun-92	cultivated by rotary grubber.	cultivated by rotary grubber.					
9963	R/WF/3	1993	wheat plot	14-Oct-92	ploughed.	ploughed.					
9964	R/WF/3	1993	wheat plot	19-Oct-92	"rotary harrowed twice, Apollo, dressed Fonofos seed treatment, drilled at 380 seed per square are."	"rotary harrowed twice, Apollo, dressed Fonofos seed treatment, drilled at 380 seed per square are."					
9965	R/WF/3	1993	wheat plot	17-Aug-93	combine harvested.	combine harvested.					
9966	R/WF/3	1993	fallow plot	05-Oct-92	ploughed.	ploughed.					
9967	R/WF/3	1993	fallow plot	26-May-93	cultivated by rotary grubber.	cultivated by rotary grubber.					
9968	R/WF/3	1993	fallow plot	24-Jun-93	cultivated by rotary grubber.	cultivated by rotary grubber.					
9969	R/WF/3	1994	wheat plot	20-Oct-93	ploughed.	ploughed.					
9970	R/WF/3	1994	wheat plot	28-Oct-93	"spring-tine cultivated, rotary harrowed, Apollo, dressed Fonofos seed treatment, drilled at 380 seed per m‘«÷."	"spring-tine cultivated, rotary harrowed, Apollo, dressed Fonofos seed treatment, drilled at 380 seed per m‘«÷."					
