ï»¿source_id,Code,year,Date,plot,orig_record,record,Rate,Unit,flag,water volume,water unit,type,comments,Season,Month / GS
14632,W/RN/3,2004,08-Dec-03,Winter beans second and third treatment crop rotation AM and ABe,tm) Carbatamex at 3.0 kg in 200 l.,Tm) Carbatamex,3.0,kg/ha,2,200,l/ha,p,,,
14633,W/RN/3,2004,08-Dec-03,Winter beans second and third treatment crop rotation AM and ABe,tm) Alpha Simazine 50 SC at 2.0 1 in 200 l.,Tm) Alpha Simazine 50 SC,2.0,l/ha,2,200,l/ha,p,,,
14634,W/RN/3,2004,24-Mar-04,Winter beans second and third treatment crop rotation AM and ABe,Potassium sulphate at 140 kg,Potassium sulphate,,,2,140,kg,,,,
14635,W/RN/3,2004,25-May-04,Winter beans second and third treatment crop rotation AM and ABe,tm) Amistar at 0.5 1 in 200 l.,tm) Amistar,0.5,l/ha,2,200,l/ha,p,,,
14636,W/RN/3,2004,25-May-04,Winter beans second and third treatment crop rotation AM and ABe,tm) Folicur at 0.5 1 in 200 l.,Tm) Folicur,0.5,l/ha,2,200,l/ha,p,,,
14637,W/RN/3,2004,05-Sep-04,Winter beans second and third treatment crop rotation AM and ABe,"combine harvested plots for yield, combined discards. Straw swathed.",Combine harvested plots for yield,,,2,,,h,,,
14637,W/RN/3,2004,05-Sep-04,Winter beans second and third treatment crop rotation AM and ABe,"combine harvested plots for yield, combined discards. Straw swathed.",Combined discards,,,2,,,h,,,
14637,W/RN/3,2004,05-Sep-04,Winter beans second and third treatment crop rotation AM and ABe,"combine harvested plots for yield, combined discards. Straw swathed.",Swathed straw,,,2,,,h,,,
14638,W/RN/3,2004,18-Sep-04,Winter beans second and third treatment crop rotation AM and ABe,Straw baled and removed.,Baled straw,,,2,,,h,,,
14638,W/RN/3,2004,18-Sep-04,Winter beans second and third treatment crop rotation AM and ABe,Straw baled and removed.,Removed bales,,,2,,,h,,,
14639,W/RN/3,2004,02-Oct-03,"forage maize, second and third treatment crop rotation ABe and AM",Triple superphosphate at 127 kg.,Triple superphosphate,,,2,127,kg/ha,f,,,
14640,W/RN/3,2004,03-Nov-03,"forage maize, second and third treatment crop rotation ABe and AM",ploughed 30cm furrows.,ploughed 30 cm furrows.,,,2,,,c,,,
14641,W/RN/3,2004,24-Mar-04,"forage maize, second and third treatment crop rotation ABe and AM",Potassium sulphate at 140 kg,Potassium sulphate,,,2,140,kg,,,,
14642,W/RN/3,2004,09-Apr-04,"forage maize, second and third treatment crop rotation ABe and AM",late at 3.0 1 in 200 1,Benlate,3.0,l/ha,2,200,l/ha,p,,,
14643,W/RN/3,2004,12-May-04,"forage maize, second and third treatment crop rotation ABe and AM","power harrowed. drilled, Hudson, tr Mesurol, at 10.2 seeds/m2 with the Nodet drill.",Power harrowed,,,2,,,c,,,
14643,W/RN/3,2004,12-May-04,"forage maize, second and third treatment crop rotation ABe and AM","power harrowed. drilled, Hudson, tr Mesurol, at 10.2 seeds/m2 with the Nodet drill.","drilled, Hudson, tr Mesurol, with the Nodet drill.",,,2,10.2,seeds/m2,s,,,
14644,W/RN/3,2004,24-May-04,"forage maize, second and third treatment crop rotation ABe and AM",34.5% N at 290 kg.,34.5% N,,,2,290,kg/ha,f,,,
14645,W/RN/3,2004,22-Sep-04,"forage maize, second and third treatment crop rotation ABe and AM",cut sampled and weighed.,Cut sampled and weighed.,,,2,,,sam,,,
14646,W/RN/3,2004,05-Oct-04,"forage maize, second and third treatment crop rotation ABe and AM",cut and removed discards.,Cut and removed discards.,,,2,,,r,,,
14647,W/RN/3,2004,16-Sep-03,Winter wheat first test crop W,"Touchdown at 4.0 1 in 200 1 (to previous ley plots: 21, 22, 27, 28, 29, 30, 31, 32.","Touchdown  (to previous ley plots: 21, 22, 27, 28, 29, 30, 31, 32.",4.0,l/ha,2,200,l/ha,p,,,
14648,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,Triple superphosphate at 127 kg.,Triple superphosphate,,,2,127,kg/ha,f,,,
14649,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,"muriate of potash (corrective K) at 460 kg K2O to plot 17,",muriate of potash (corrective K) to plot 17,,,2,460,kg/ha,f,,,
14650,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,"muriate of potash (corrective K) at 520 kg to 18, 310 kg to 19, 270 kg to 20.",muriate of potash (corrective K) to plot 18,,,2,520,kg/ha,f,,,
14650,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,"muriate of potash (corrective K) at 520 kg to 18, 310 kg to 19, 270 kg to 20.",muriate of potash (corrective K) to plot 19,,,2,310,kg/ha,f,,,
14650,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,"muriate of potash (corrective K) at 520 kg to 18, 310 kg to 19, 270 kg to 20.",muriate of potash (corrective K) to plot 20,,,2,270,kg/ha,f,,,
14651,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,"muriate of potash (corrective K) at 60 kg to 22 and 32,",muriate of potash (corrective K) to plots 22 and 32,,,2,60,kg/ha,f,,,
14652,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,muriate of potash (corrective K) at 20 kg to 26,muriate of potash (corrective K) to plot 26,,,2,20,kg/ha,f,,,
14653,W/RN/3,2004,02-Oct-03,Winter wheat first test crop W,muriate of potash (corrective K) at 50 kg to 31.,muriate of potash (corrective K) to plot 31,,,2,50,kg/ha,f,,,
14654,W/RN/3,2004,07-Oct-03,Winter wheat first test crop W,ploughed 30 cm wide furrows and power harrowed.,ploughed 30 cm wide furrows,,,2,,,c,,,
14654,W/RN/3,2004,,Winter wheat first test crop W,ploughed 30 cm wide furrows and power harrowed.,Power harrowed,,,2,,,c,,,
14655,W/RN/3,2004,08-Oct-03,Winter wheat first test crop W,"drilled Hereward, tr Sibutol Secur, at 350 seeds/m2 with the Accord drill. rolled.","drilled Hereward, tr Sibutol Secur, with the Accord drill",,,2,350,seeds/m2,s,,,
14655,W/RN/3,2004,,Winter wheat first test crop W,"drilled Hereward, tr Sibutol Secur, at 350 seeds/m2 with the Accord drill. rolled.",Rolled,,,2,,,c,,,
14656,W/RN/3,2004,17-Dec-03,Winter wheat first test crop W,Arelon 500 at 3.5 1 in 200 l.,Arelon 500,3.5,l/ha,2,200,l/ha,p,,,
14657,W/RN/3,2004,15-Mar-04,Winter wheat first test crop W,1st N (27% N) applied to split N plots.,1st N (27% N) applied to split N plots.,,,2,,,f,,,
14658,W/RN/3,2004,24-Mar-04,Winter wheat first test crop W,Potassium sulphate at 140 kg,Potassium sulphate,,,2,140,kg,,,,
14659,W/RN/3,2004,10-Apr-04,Winter wheat first test crop W,27% N to single applications plots,27% N to single applications plots,,,2,,,f,,,
14660,W/RN/3,2004,17-Apr-04,Winter wheat first test crop W,Quantum 75 DF at 20 g in 200 l.,Quantum 75 DF,20,g/ha,2,200,l/ha,p,,,
14661,W/RN/3,2004,05-May-04,Winter wheat first test crop W,2nd N (27% N) applied to split N plots.,2nd N (27% N) applied to split N plots.,,,2,,,f,,,
14662,W/RN/3,2004,03-Jun-04,Winter wheat first test crop W,Opus at 0.75 1 in 200 l.,Opus,0.75,l/ha,2,200,l/ha,p,,,
14663,W/RN/3,2004,04-Sep-04,Winter wheat first test crop W,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Combine harvested plots for yield,,,2,,,h,,,
14663,W/RN/3,2004,04-Sep-04,Winter wheat first test crop W,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Combined discards,,,2,,,h,,,
14663,W/RN/3,2004,04-Sep-04,Winter wheat first test crop W,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Swathed straw,,,2,,,h,,,
14663,W/RN/3,2004,04-Sep-04,Winter wheat first test crop W,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Sampled and weighed,,,2,,,sam,,,
14664,W/RN/3,2004,18-Sep-04,Winter wheat first test crop W,Straw baled and removed.,Baled straw,,,2,,,h,,,
14664,W/RN/3,2004,18-Sep-04,Winter wheat first test crop W,Straw baled and removed.,Removed bales,,,2,,,h,,,
14665,W/RN/3,2004,02-Oct-03,Winter rye second test crop and first treatment crop rotation ABe and AM,Triple superphosphate at 127 kg.,Triple superphosphate,,,2,127,kg/ha,f,,,
14666,W/RN/3,2004,03-Oct-03,Winter rye second test crop and first treatment crop rotation ABe and AM,Chalk at 5.0 t.,Chalk,5.0,t/ha,2,,,f,,,
14667,W/RN/3,2004,07-Oct-03,Winter rye second test crop and first treatment crop rotation ABe and AM,ploughed 30cm wide furrows and power harrowed.,ploughed 30 cm wide furrows,,,2,,,c,,,
14667,W/RN/3,2004,,Winter rye second test crop and first treatment crop rotation ABe and AM,ploughed 30cm wide furrows and power harrowed.,Power harrowed,,,2,,,c,,,
14668,W/RN/3,2004,08-Oct-03,Winter rye second test crop and first treatment crop rotation ABe and AM,"drilled, Picasso/Nikita blend (90:10), tr Baytan, at 306 seeds/m2 with 4.0 m Accord drill. rolled.","drilled, Picasso/Nikita blend (90:10), tr Baytan, with 4.0 m Accord drill",,,2,90,seeds/m2,s,,,
14668,W/RN/3,2004,,Winter rye second test crop and first treatment crop rotation ABe and AM,"drilled, Picasso/Nikita blend (90:10), tr Baytan, at 306 seeds/m2 with 4.0 m Accord drill. rolled.",Rolled,,,2,,,c,,,
14669,W/RN/3,2004,19-Dec-03,Winter rye second test crop and first treatment crop rotation ABe and AM,Lexus Class WSB at 60 g in 200 l.,Lexus Class WSB,60,g/ha,2,200,l/ha,p,,,
14670,W/RN/3,2004,24-Mar-04,Winter rye second test crop and first treatment crop rotation ABe and AM,Potassium sulphate at 140 kg,Potassium sulphate,,,2,140,kg,,,,
14671,W/RN/3,2004,23-Apr-04,Winter rye second test crop and first treatment crop rotation ABe and AM,27% N at 296 kg to 2nd test crop only.,27% N  to 2nd test crop only.,,,2,296,kg/ha,f,,,
14672,W/RN/3,2004,03-Jun-04,Winter rye second test crop and first treatment crop rotation ABe and AM,Opus at 0.75 1 in 200 l.,Opus,0.75,l/ha,2,200,l/ha,p,,,
14673,W/RN/3,2004,04-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Combine harvested plots for yield,,,2,,,h,,,
14673,W/RN/3,2004,04-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Combined discards,,,2,,,h,,,
14673,W/RN/3,2004,04-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Swathed straw,,,2,,,h,,,
14673,W/RN/3,2004,04-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,"combine harvested plots for yield, combined discards. Straw swathed, sampled and weighed.",Sampled and weighed,,,2,,,sam,,,
14674,W/RN/3,2004,18-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,Straw baled and removed.,Baled straw,,,2,,,h,,,
14674,W/RN/3,2004,18-Sep-04,Winter rye second test crop and first treatment crop rotation ABe and AM,Straw baled and removed.,Removed bales,,,2,,,h,,,
14675,W/RN/3,2005,01-Oct-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,glyphosate 360 @ 4.0 1 in 200 l.,Glyphosate 360,4.0,l/ha,2,200,l/ha,p,,,
14676,W/RN/3,2005,12-Oct-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,ploughed 35cm wide furrows.,ploughed 35 cm wide furrows,,,2,,,c,,,
14677,W/RN/3,2005,13-Oct-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,Triplesuperphosphate at 213 kg,Triple superphosphate,,,2,213,kg/ha,f,,,
14678,W/RN/3,2005,26-Oct-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"power harrowed. drilled Promesse Timothy + Senu Fescue, 50:50. @ 30 kg and Promesse Timothy + Senu Fescue + Merwi white clover 45:45:10 @ 30 kg with the Accord drill. rolled.",Power harrowed,,,2,,,c,,,
14678,W/RN/3,2005,26-Oct-04,grass ley first year rotation LN1 and LLN1,"power harrowed. drilled Promesse Timothy + Senu Fescue, 50:50. @ 30 kg and Promesse Timothy + Senu Fescue + Merwi white clover 45:45:10 @ 30 kg with the Accord drill. rolled.","drilled Promesse Timothy + Senu Fescue, 50:50 with the Accord drill.",30,kg/ha,2,,,s,,,
14678,W/RN/3,2005,26-Oct-04,clover grass ley first year rotation LC1 and LLC1,"power harrowed. drilled Promesse Timothy + Senu Fescue, 50:50. @ 30 kg and Promesse Timothy + Senu Fescue + Merwi white clover 45:45:10 @ 30 kg with the Accord drill. rolled.",drilled Promesse Timothy + Senu Fescue + Maris white clover 45:45:10 with 4.0 m Accord drill,30,kg/ha,2,,,s,,,
14678,W/RN/3,2005,26-Oct-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"power harrowed. drilled Promesse Timothy + Senu Fescue, 50:50. @ 30 kg and Promesse Timothy + Senu Fescue + Merwi white clover 45:45:10 @ 30 kg with the Accord drill. rolled.",Rolled,,,2,,,c,,,
14679,W/RN/3,2005,16-Nov-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"27.0% N at 93 kg, first year grass/clover ley; at 185 kg, first year grass ley.",27.0% N - first year grass/clover ley,,,2,93,kg/ha,f,,,
14679,W/RN/3,2005,16-Nov-04,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"27.0% N at 93 kg, first year grass/clover ley; at 185 kg, first year grass ley.",27.0% N - first year grass ley.,,,2,185,kg/ha,f,,,
14680,W/RN/3,2005,16-Mar-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,Potassium sulphate at 140 kg.,Potassium sulphate,,,2,140,kg,,,,
14681,W/RN/3,2005,17-Mar-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,muriate of potash at 167 kg.,Muriate of Potash,,,2,167,kg/ha,f,,,
14682,W/RN/3,2005,27-May-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,Alistel at 3.0 1 in 200 1 to grass ley only.,Alistel  to grass ley only.,3.0,l/ha,2,200,l/ha,p,,,
14683,W/RN/3,2005,12-Jul-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"cut yield strips, weighed and sampled.","Cut yield strips, weighed and sampled.",,,2,,,sam,,,
14684,W/RN/3,2005,01-Aug-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,topped to tidy.,Topped to tidy.,,,2,,,t,,,
14685,W/RN/3,2005,03-Aug-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,muriate of potash at 83 kg to all ley.,muriate of potash to all ley.,,,2,83,kg/ha,f,,,
14686,W/RN/3,2005,03-Aug-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,34.5% N at 218 kg to grass ley only.,34.5% N to grass ley only.,,,2,218,kg/ha,f,,,
14687,W/RN/3,2005,20-Dec-05,grass ley and clover grass ley first year rotation LN1 LLN1 LC1 and LLC1,"2nd cut yield strips, weighed and sampled.","2nd cut yield strips, weighed and sampled.",,,2,,,sam,,,
14688,W/RN/3,2005,16-Mar-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,"Potassium sulphate at 140 kg,",Potassium sulphate,,,2,140,kg,,,,
14689,W/RN/3,2005,16-Mar-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,34.5% N at 218 kg,34.5% N,,,2,218,kg/ha,f,,,
14690,W/RN/3,2005,17-Mar-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,muriate of potash at 167 kg.,Muriate of Potash,,,2,167,kg/ha,f,,,
14691,W/RN/3,2005,17-Mar-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,Triple superphosphate at 213 kg.,Triple superphosphate,,,2,213,kg/ha,f,,,
14692,W/RN/3,2005,27-May-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,Alistel at 3.01 in 200 1 to grass ley only.,Alistel  to grass ley only.,3.0,l/ha,2,200,l/ha,p,,,
14693,W/RN/3,2005,12-Jul-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,"cut yield strips, weighed and sampled.","Cut yield strips, weighed and sampled.",,,2,,,sam,,,
14694,W/RN/3,2005,01-Aug-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,topped to tidy.,Topped to tidy.,,,2,,,t,,,
14695,W/RN/3,2005,03-Aug-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,muriate of potash at 83 kg,Muriate of Potash,,,2,83,kg/ha,f,,,
14696,W/RN/3,2005,03-Aug-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,34.5% N at 218 kg.,34.5% N,,,2,218,kg/ha,f,,,
14697,W/RN/3,2005,10-Aug-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,Azural at 4.0 1 in 200 1 to ley plots owing into wheat.,Azural to ley plots going into wheat.,4.0,l/ha,2,200,l/ha,p,,,
14698,W/RN/3,2005,20-Dec-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,"second cut yield strips, weighed and sampled (all others owing ley plots.","Second cut yield strips, weighed and sampled (all other long ley plots.",,,2,,,sam,,,
14699,W/RN/3,2005,21-Dec-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,discards mow and Cultivations removed.,Discards mown,,,2,,,m,,,
14699,W/RN/3,2005,21-Dec-05,grass ley second to eighth year rotation LLN2-3 and LLN2-8,discards mow and Cultivations removed.,Discards cuttings removed.,,,2,,,r,,,
14700,W/RN/3,2005,16-Mar-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,"Potassium sulphate at 140 kg,",Potassium sulphate,,,2,140,kg,,,,
14701,W/RN/3,2005,17-Mar-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,muriate of potash at 167 kg.,Muriate of Potash,,,2,167,kg/ha,f,,,
14702,W/RN/3,2005,17-Mar-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,Triple superphosphate at 213 kg.,Triple superphosphate,,,2,213,kg/ha,f,,,
14703,W/RN/3,2005,12-Jul-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,"cut yield strips, weighed and sampled.","Cut yield strips, weighed and sampled.",,,2,,,sam,,,
14704,W/RN/3,2005,01-Aug-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,topped to tidy.,Topped to tidy.,,,2,,,t,,,
14705,W/RN/3,2005,03-Aug-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,muriate of potash at 83 kg.,Muriate of Potash,,,2,83,kg/ha,f,,,
14706,W/RN/3,2005,10-Aug-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,Azural at 4.0 1 in 200 1 to ley plots owing into wheat.,Azural to ley plots going into wheat.,4.0,l/ha,2,200,l/ha,p,,,
14707,W/RN/3,2005,20-Dec-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,"second cut yield strips, weighed and sampled (all others owing ley plots.","Second cut yield strips, weighed and sampled (all other long ley plots.",,,2,,,sam,,,
14708,W/RN/3,2005,21-Dec-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,discards mow and Cultivations removed.,Discards mown,,,2,,,m,,,
14708,W/RN/3,2005,21-Dec-05,clover grass ley second to eighth year rotation LLC2-3 and LLC2-8,discards mow and Cultivations removed.,Discards cuttings removed.,,,2,,,r,,,
14709,W/RN/3,2005,13-Oct-04,Winter beans second and third treatment crop rotation AM and ABe,Triple superphosphate at 127 kg.,Triple superphosphate,,,2,127,kg/ha,f,,,
14710,W/RN/3,2005,23-Nov-04,Winter beans second and third treatment crop rotation AM and ABe,"broadcast, Clipper, recleaned at 30 seeds/m2.","Broadcast, Clipper, recleaned",,,2,30,seeds/m2,s,,,
14711,W/RN/3,2005,24-Nov-04,Winter beans second and third treatment crop rotation AM and ABe,ploughed 35 cm wide furrows.,ploughed 35 cm wide furrows,,,2,,,c,,,
14712,W/RN/3,2005,16-Mar-05,Winter beans second and third treatment crop rotation AM and ABe,Potassium sulphate at 140 kg.,Potassium sulphate,,,2,140,kg,,,,
14713,W/RN/3,2005,25-Apr-05,Winter beans second and third treatment crop rotation AM and ABe,Basagran SG at l.65 kg in 200 l.,Basagran SG,1.65,kg/ha,2,200,l/ha,p,,,
14714,W/RN/3,2005,11-May-05,Winter beans second and third treatment crop rotation AM and ABe,tm) Bravo at l.0 1 in 200 l.,tm) Bravo,1.0,l/ha,2,200,l/ha,p,,,
14715,W/RN/3,2005,11-May-05,Winter beans second and third treatment crop rotation AM and ABe,tm) Folicur at 0.5 1 in 200 l.,Tm) Folicur,0.5,l/ha,2,200,l/ha,p,,,
14716,W/RN/3,2005,11-May-05,Winter beans second and third treatment crop rotation AM and ABe,tm) Hallmark with Zeon Technology at 0.75 1 in 200 l.,tm) Hallmark with Zeon Technology,0.75,l/ha,2,200,l/ha,p,,,
14717,W/RN/3,2005,03-Sep-05,Winter beans second and third treatment crop rotation AM and ABe,combine harvested plots for yield. Straw swathed.,Combine harvested plots for yield,,,2,,,h,,,
14717,W/RN/3,2005,03-Sep-05,Winter beans second and third treatment crop rotation AM and ABe,combine harvested plots for yield. Straw swathed.,Swathed straw,,,2,,,h,,,
